"gene","statistic","p.value","p_adj"
"AGXT2",0.110154093785948,0.130290415537749,0.191177231346873
"SLC7A2",0.110136598039602,0.13035184453007,0.191246331196004
"FAM43A",0.110134848464967,0.130357988655233,0.191246331196004
"HADHB",0.110126100591794,0.130388712624855,0.191255349850271
"USO1",0.110126100591794,0.130388712624855,0.191255349850271
"MYCBPAP",0.110124351017159,0.130394858087572,0.191255349850271
"CDH3",0.110119102293255,0.130413295813387,0.191261366464674
"CRELD1",0.11011735271862,0.130419442167896,0.191261366464674
"NOS3",0.110110354420082,0.130444029815563,0.191282404274141
"FSHR",0.110096357823004,0.130493215814072,0.191339506833918
"ACKR2",0.1100911090991,0.130511664243097,0.191351534103005
"SRP68",0.110050868882503,0.130653168892573,0.191543965950051
"YPEL3",0.110029873986887,0.130727044258868,0.191637227517944
"C11orf52",0.110021126113714,0.130757835146275,0.191652278228837
"SLMAP",0.10996339015077,0.130961194978173,0.191920219508189
"RPS27L",0.109951143128327,0.131004363175947,0.191968417942251
"ASB12",0.109924899508807,0.131096903316897,0.192088950756816
"ZNF518B",0.109914402060999,0.131133933449713,0.19212813533434
"DARS2",0.109903904613191,0.131170971627647,0.192167325550513
"TSSK4",0.109896906314652,0.131195668216255,0.192188430434291
"TNFAIP1",0.109867163545863,0.131300668619592,0.192312076475532
"DUSP5",0.109867163545863,0.131300668619592,0.192312076475532
"TIGD1",0.109798930135111,0.131541796099755,0.19263503363593
"CGREF1",0.109795430985842,0.131554170783833,0.192638050302561
"BCAP31",0.109784933538034,0.131591300206873,0.192677312635325
"INSRR",0.109737695022898,0.131758482329223,0.192891856704599
"DACT3",0.109721948851186,0.131814245974739,0.192952315580946
"TMEM267",0.109688706933127,0.131932028804761,0.193100514886968
"FANCA",0.109629221395548,0.132142999967065,0.193394143670943
"CSMD3",0.109578483731143,0.132323150757518,0.193642623691224
"PTPN22",0.109574984581874,0.13233558190288,0.193645641903799
"ITIH1",0.109545241813084,0.132441282872351,0.193785129968977
"ENTPD5",0.109538243514546,0.132466163113179,0.193806350356579
"CHMP7",0.10949100499941,0.132634198676629,0.194015709900354
"SS18L1",0.109489255424775,0.132640425359162,0.194015709900354
"PLA2G12A",0.109477008402332,0.13268401842463,0.19406427504882
"TAF13",0.109456013506716,0.132758774997434,0.19415840891559
"DHX36",0.10943851776037,0.132821096851204,0.194234343809654
"BIRC6",0.109431519461831,0.132846031883544,0.194255597514647
"CELSR2",0.109405275842311,0.132939570276744,0.194346725204577
"IL1RAP",0.109393028819868,0.132983238832929,0.194395348187522
"ACTL6A",0.109358037327175,0.133108066836474,0.194562593428661
"SYDE1",0.109352788603271,0.133126798794661,0.194574745209665
"ALAS1",0.109331793707655,0.133201746869407,0.19466905270624
"IDH3G",0.109326544983751,0.133220488949188,0.19468120904656
"SLA",0.109317797110577,0.133251730248164,0.194696394469935
"IGHA1",0.109317797110577,0.133251730248164,0.194696394469935
"ZNF226",0.109309049237404,0.133282977171792,0.194726815431462
"EHBP1L1",0.109282805617884,0.133376751696108,0.194848577493469
"GPT",0.109253062849095,0.133483090711353,0.194988674393838
"ATP5MK",0.109249563699825,0.133495605461152,0.194991704019434
"DNAJC18",0.109239066252017,0.133533155114487,0.195031297796056
"RUNDC1",0.109181330289073,0.133739823139628,0.195317871203917
"CLEC4F",0.109153337094919,0.13384011413805,0.195442929795781
"OR5B3",0.109151587520284,0.133846384241167,0.195442929795781
"RCHY1",0.109141090072476,0.133884009593531,0.195476461310505
"C2",0.109139340497841,0.133890281274576,0.195476461310505
"RWDD2B",0.109074606236359,0.134122491991617,0.195800176693148
"ST6GALNAC1",0.109043113892935,0.134235571024925,0.195949939382641
"HELZ2",0.109027367721223,0.134292137959808,0.196017191757512
"UBAP1",0.108960883885105,0.134531177732694,0.196344599463691
"UBE2F",0.108959134310471,0.134537472656718,0.196344599463691
"LY75",0.108931141116316,0.134638222164919,0.196454771318909
"DENND2A",0.108929391541681,0.134644520929644,0.196454771318909
"GATAD1",0.108878653877276,0.134827283418485,0.196690700290863
"KLF2",0.108845411959217,0.134947127450014,0.196850156389632
"CNOT1",0.108836664086044,0.134978678922245,0.196865428157114
"CC2D2B",0.108826166638236,0.135016548153427,0.196889908121606
"C10orf88",0.108822667488967,0.135029173040217,0.196892944698556
"IRF2BPL",0.108815669190428,0.135054425528601,0.196908225261807
"WDR3",0.108813919615793,0.135060739216307,0.196908225261807
"UNK",0.108784176847004,0.135168106527535,0.197049376122727
"KCTD15",0.108761432376753,0.135250255074659,0.197153743660188
"LY9",0.108757933227484,0.135262896708198,0.197156782870702
"NEK11",0.108747435779676,0.135300827042385,0.197196679088776
"STPG4",0.108729940033329,0.135364062380026,0.197273447445131
"RIC3",0.108712444286983,0.135427320363957,0.197350236822508
"HACD2",0.10867395364502,0.135566567665116,0.197537740322517
"TMEM265",0.108652958749404,0.135642566962498,0.197617644168158
"ZNF646",0.108649459600135,0.135655236685033,0.197620686453173
"ANKAR",0.108640711726961,0.135686914958071,0.197651417499176
"CFD",0.108605720234268,0.135813684727192,0.197820650129858
"GAS1",0.108598721935729,0.135839049565023,0.197842165614628
