"celltype","region","contrast","type","log2_OR","odds.ratio","SE","p.value","p_adj","estimate"
"Oligodendrocytes3","Parenchyma","Disease_effect","Disease",-1.19120796470502,0.437936024440199,0.13345299158831,0.00673767822011773,0.0414366372532603,NA
"Oligodendrocytes4","Parenchyma","Disease_effect","Disease",-1.7630202197634,0.294630722594269,0.0822866724392617,1.21134316446112e-05,0.000234591160332863,NA
"Oligodendrocytes5","Parenchyma","Disease_effect","Disease",-0.51399001170522,0.700283008737046,0.217243328707144,0.250788092256093,0.461450089751211,NA
"Oligodendrocytes6","Parenchyma","Disease_effect","Disease",0.507770457893443,1.42185116687787,0.243473825410379,0.0398411171091718,0.140976260540146,NA
"Oligodendrocytes7","Parenchyma","Disease_effect","Disease",-0.241193606352648,0.846045051683829,0.22055069877863,0.521313339669297,0.770205615605285,NA
"Oligodendrocytes8","Parenchyma","Disease_effect","Disease",-0.260644416560526,0.834714989391574,0.261252932606743,0.563782270305275,0.770205615605285,NA
"OPC1","Parenchyma","Disease_effect","Disease",-1.05949538533928,0.479799850980067,0.140233442032905,0.0119826093109716,0.0612444475894104,NA
"OPC2","Parenchyma","Disease_effect","Disease",-0.0640067501434911,0.956603682283029,0.216648155413845,0.844690606969994,0.923795104360818,NA
"OPC3","Parenchyma","Disease_effect","Disease",-0.958085908945872,0.514739389338133,0.246131630388569,0.1648836729907,0.344756770798736,NA
"Pericytes","Parenchyma","Disease_effect","Disease",-1.12363962462887,0.458934565559966,0.152217263792136,0.0188632165038681,0.0788825417434486,NA
"SMC","Parenchyma","Disease_effect","Disease",-1.37883211354573,0.384529952973272,0.123298172625577,0.00287641178137056,0.022052490323841,NA
