"region","celltype_1","celltype_2","r","p.value","p_adj","n"
"Capillaries","ExNeuron7","Oligodendrocytes3",0.280400421037228,0.719599578962772,0.979585658748931,4
"Capillaries","ExNeuron7","Oligodendrocytes4",0.221728047037202,0.778271952962798,0.979585658748931,4
"Capillaries","ExNeuron7","Oligodendrocytes5",0.239557958621558,0.760442041378442,0.979585658748931,4
"Capillaries","ExNeuron7","Oligodendrocytes6",0.601762082896683,0.398237917103317,0.944390637739436,4
"Capillaries","ExNeuron7","Oligodendrocytes7",0.587785322076582,0.412214677923418,0.944390637739436,4
"Capillaries","ExNeuron7","Oligodendrocytes8",0.860099541368913,0.139900458631087,0.867199687901088,4
"Capillaries","ExNeuron7","OPC1",-0.683692732182167,0.316307267817833,0.926325066502638,4
"Capillaries","ExNeuron7","OPC2",-0.0332324380879021,0.966767561912098,0.996023877383927,4
"Capillaries","ExNeuron7","OPC3",-0.652350618823789,0.347649381176211,0.941923062302977,4
"Capillaries","ExNeuron7","Pericytes",-0.605620170218069,0.394379829781931,0.944390637739436,4
"Capillaries","ExNeuron7","SMC",-0.975071636858092,0.0249283631419079,0.867199687901088,4
"Capillaries","ExNeuron7","VLMC1",-0.762182244023788,0.237817755976212,0.874497714664891,4
"Capillaries","ExNeuron7","VLMC2",-0.412669603293126,0.587330396706874,0.979585658748931,4
"Capillaries","ExNeuron8","ExNeuron9",0.92119988681685,0.0788001131831496,0.867199687901088,4
"Capillaries","ExNeuron8","Fibroblast",-0.334313795144493,0.665686204855507,0.979585658748931,4
"Capillaries","ExNeuron8","InhNeuron1",0.926356885900612,0.0736431140993875,0.867199687901088,4
"Capillaries","ExNeuron8","InhNeuron2",0.625343025686604,0.374656974313396,0.944390637739436,4
"Capillaries","ExNeuron8","InhNeuron3",0.974058312349868,0.0259416876501325,0.867199687901088,4
"Capillaries","ExNeuron8","InhNeuron4",0.908876851317109,0.0911231486828905,0.867199687901088,4
"Capillaries","ExNeuron8","InhNeuron5",0.737920859270618,0.262079140729382,0.875024354349135,4
"Capillaries","ExNeuron8","Microglia1",0.0353412948967666,0.964658705103233,0.996023877383927,4
"Capillaries","ExNeuron8","Microglia2",-0.563637722392638,0.436362277607362,0.947212436432419,4
"Capillaries","ExNeuron8","Microglia3",0.318243183646847,0.681756816353153,0.979585658748931,4
"Capillaries","ExNeuron8","Microglia4",-0.854404169688927,0.145595830311073,0.867199687901088,4
"Capillaries","ExNeuron8","Microglia5",-0.0136706934901889,0.986329306509811,0.996023877383927,4
"Capillaries","ExNeuron8","Oligodendrocytes1",-0.940051664117381,0.0599483358826191,0.867199687901088,4
"Capillaries","ExNeuron8","Oligodendrocytes2",-0.092037685579094,0.907962314420906,0.989031253471362,4
"Capillaries","ExNeuron8","Oligodendrocytes3",0.120955753111324,0.879044246888676,0.989031253471362,4
"Capillaries","ExNeuron8","Oligodendrocytes4",-0.839432273677064,0.160567726322936,0.867199687901088,4
"Capillaries","ExNeuron8","Oligodendrocytes5",-0.579054942299968,0.420945057700032,0.944390637739436,4
"Capillaries","ExNeuron8","Oligodendrocytes6",-0.705084085198015,0.294915914801985,0.896692518188879,4
"Capillaries","ExNeuron8","Oligodendrocytes7",-0.583870683263191,0.416129316736809,0.944390637739436,4
"Capillaries","ExNeuron8","Oligodendrocytes8",0.309652183047522,0.690347816952478,0.979585658748931,4
"Capillaries","ExNeuron8","OPC1",0.255199783448424,0.744800216551576,0.979585658748931,4
"Capillaries","ExNeuron8","OPC2",-0.373558898369945,0.626441101630055,0.979585658748931,4
"Capillaries","ExNeuron8","OPC3",0.538294231335203,0.461705768664797,0.95573094113613,4
"Capillaries","ExNeuron8","Pericytes",0.573445360401684,0.426554639598316,0.944390637739436,4
"Capillaries","ExNeuron8","SMC",-0.0933708819399704,0.90662911806003,0.989031253471362,4
"Capillaries","ExNeuron8","VLMC1",0.642409557280075,0.357590442719925,0.944390637739436,4
"Capillaries","ExNeuron8","VLMC2",0.338245112271642,0.661754887728358,0.979585658748931,4
"Capillaries","ExNeuron9","Fibroblast",-0.544668686654461,0.455331313345539,0.953245761020557,4
"Capillaries","ExNeuron9","InhNeuron1",0.706821154940181,0.293178845059819,0.896692518188879,4
"Capillaries","ExNeuron9","InhNeuron2",0.80246760773176,0.19753239226824,0.867199687901088,4
"Capillaries","ExNeuron9","InhNeuron3",0.943415077521676,0.056584922478324,0.867199687901088,4
"Capillaries","ExNeuron9","InhNeuron4",0.714355818176128,0.285644181823871,0.890245251456469,4
"Capillaries","ExNeuron9","InhNeuron5",0.427093592555411,0.572906407444589,0.979585658748931,4
"Capillaries","ExNeuron9","Microglia1",0.318409586063285,0.681590413936715,0.979585658748931,4
"Capillaries","ExNeuron9","Microglia2",-0.310603225127261,0.689396774872739,0.979585658748931,4
"Capillaries","ExNeuron9","Microglia3",0.581508608007332,0.418491391992668,0.944390637739436,4
"Capillaries","ExNeuron9","Microglia4",-0.586029789939315,0.413970210060685,0.944390637739436,4
"Capillaries","ExNeuron9","Microglia5",0.324714024002239,0.675285975997761,0.979585658748931,4
"Capillaries","ExNeuron9","Oligodendrocytes1",-0.83478818817015,0.16521181182985,0.867199687901088,4
"Capillaries","ExNeuron9","Oligodendrocytes2",-0.40117129234935,0.59882870765065,0.979585658748931,4
"Capillaries","ExNeuron9","Oligodendrocytes3",0.49740859255952,0.50259140744048,0.977650931680288,4
"Capillaries","ExNeuron9","Oligodendrocytes4",-0.56277130903048,0.43722869096952,0.947212436432419,4
"Capillaries","ExNeuron9","Oligodendrocytes5",-0.216309910875605,0.783690089124395,0.979585658748931,4
"Capillaries","ExNeuron9","Oligodendrocytes6",-0.436234260694741,0.563765739305259,0.979585658748931,4
"Capillaries","ExNeuron9","Oligodendrocytes7",-0.258419680392344,0.741580319607656,0.979585658748931,4
"Capillaries","ExNeuron9","Oligodendrocytes8",0.24226497920953,0.75773502079047,0.979585658748931,4
"Capillaries","ExNeuron9","OPC1",-0.10164838324428,0.89835161675572,0.989031253471362,4
"Capillaries","ExNeuron9","OPC2",-0.690394308177212,0.309605691822788,0.925385319349821,4
"Capillaries","ExNeuron9","OPC3",0.218190313186939,0.781809686813061,0.979585658748931,4
"Capillaries","ExNeuron9","Pericytes",0.249662249491689,0.750337750508311,0.979585658748931,4
"Capillaries","ExNeuron9","SMC",-0.13232978922289,0.867670210777109,0.989031253471362,4
"Capillaries","ExNeuron9","VLMC1",0.464362089803522,0.535637910196478,0.979585658748931,4
"Capillaries","ExNeuron9","VLMC2",-0.0514434787422548,0.948556521257745,0.993859928453045,4
"Capillaries","Fibroblast","InhNeuron1",-0.0773004053072043,0.922699594692796,0.989031253471362,4
"Capillaries","Fibroblast","InhNeuron2",-0.188749545382703,0.811250454617297,0.979748215319606,4
"Capillaries","Fibroblast","InhNeuron3",-0.536508323406795,0.463491676593205,0.957512745057819,4
"Capillaries","Fibroblast","InhNeuron4",0.0843451850984312,0.915654814901569,0.989031253471362,4
"Capillaries","Fibroblast","InhNeuron5",0.01614673131387,0.98385326868613,0.996023877383927,4
"Capillaries","Fibroblast","Microglia1",0.0289412112229044,0.971058788777096,0.996023877383927,4
"Capillaries","Fibroblast","Microglia2",0.314564992854318,0.685435007145682,0.979585658748931,4
"Capillaries","Fibroblast","Microglia3",-0.131641366743534,0.868358633256466,0.989031253471362,4
"Capillaries","Fibroblast","Microglia4",-0.0681399534385354,0.931860046561465,0.989585422369631,4
"Capillaries","Fibroblast","Microglia5",-0.164138828872695,0.835861171127305,0.984205133238636,4
"Capillaries","Fibroblast","Oligodendrocytes1",0.0269024095010347,0.973097590498965,0.996023877383927,4
"Capillaries","Fibroblast","Oligodendrocytes2",0.939152845495443,0.0608471545045574,0.867199687901088,4
"Capillaries","Fibroblast","Oligodendrocytes3",-0.618280284568971,0.381719715431029,0.944390637739436,4
"Capillaries","Fibroblast","Oligodendrocytes4",-0.0854026603286989,0.914597339671301,0.989031253471362,4
"Capillaries","Fibroblast","Oligodendrocytes5",-0.287131114142817,0.712868885857183,0.979585658748931,4
"Capillaries","Fibroblast","Oligodendrocytes6",-0.421569997673003,0.578430002326997,0.979585658748931,4
"Capillaries","Fibroblast","Oligodendrocytes7",-0.514194762503101,0.485805237496899,0.969461336977099,4
"Capillaries","Fibroblast","Oligodendrocytes8",-0.716126992542502,0.283873007457498,0.887639162291572,4
"Capillaries","Fibroblast","OPC1",0.751507171226413,0.248492828773587,0.874796182927424,4
"Capillaries","Fibroblast","OPC2",0.477971287027216,0.522028712972784,0.979585658748931,4
"Capillaries","Fibroblast","OPC3",0.576841772104492,0.423158227895507,0.944390637739436,4
"Capillaries","Fibroblast","Pericytes",0.530431378171394,0.469568621828606,0.962383215034867,4
"Capillaries","Fibroblast","SMC",0.815176330882026,0.184823669117974,0.867199687901088,4
"Capillaries","Fibroblast","VLMC1",0.483205491891012,0.516794508108988,0.979585658748931,4
"Capillaries","Fibroblast","VLMC2",0.542782058938452,0.457217941061548,0.954073727819963,4
"Capillaries","InhNeuron1","InhNeuron2",0.362515180531361,0.637484819468639,0.979585658748931,4
"Capillaries","InhNeuron1","InhNeuron3",0.856812212324459,0.143187787675541,0.867199687901088,4
"Capillaries","InhNeuron1","InhNeuron4",0.962148041563324,0.0378519584366758,0.867199687901088,4
"Capillaries","InhNeuron1","InhNeuron5",0.927321572605335,0.0726784273946653,0.867199687901088,4
"Capillaries","InhNeuron1","Microglia1",-0.240865077762508,0.759134922237492,0.979585658748931,4
"Capillaries","InhNeuron1","Microglia2",-0.721199330918834,0.278800669081165,0.875024354349135,4
"Capillaries","InhNeuron1","Microglia3",0.0183997274798092,0.981600272520191,0.996023877383927,4
"Capillaries","InhNeuron1","Microglia4",-0.986336606535796,0.0136633934642044,0.867199687901088,4
"Capillaries","InhNeuron1","Microglia5",-0.336889735603013,0.663110264396987,0.979585658748931,4
"Capillaries","InhNeuron1","Oligodendrocytes1",-0.902521876122877,0.0974781238771227,0.867199687901088,4
"Capillaries","InhNeuron1","Oligodendrocytes2",0.22360580033342,0.77639419966658,0.979585658748931,4
"Capillaries","InhNeuron1","Oligodendrocytes3",-0.261402847752811,0.738597152247189,0.979585658748931,4
"Capillaries","InhNeuron1","Oligodendrocytes4",-0.981614159905148,0.0183858400948516,0.867199687901088,4
"Capillaries","InhNeuron1","Oligodendrocytes5",-0.843267883896804,0.156732116103196,0.867199687901088,4
"Capillaries","InhNeuron1","Oligodendrocytes6",-0.861662995276366,0.138337004723634,0.867199687901088,4
"Capillaries","InhNeuron1","Oligodendrocytes7",-0.813083745965119,0.186916254034881,0.867199687901088,4
"Capillaries","InhNeuron1","Oligodendrocytes8",0.324152909302656,0.675847090697344,0.979585658748931,4
"Capillaries","InhNeuron1","OPC1",0.564316971406358,0.435683028593642,0.947212436432419,4
"Capillaries","InhNeuron1","OPC2",-0.0120672747137196,0.98793272528628,0.996023877383927,4
"Capillaries","InhNeuron1","OPC3",0.769481866298849,0.230518133701151,0.874497714664891,4
"Capillaries","InhNeuron1","Pericytes",0.802696043277745,0.197303956722255,0.867199687901088,4
"Capillaries","InhNeuron1","SMC",-0.0371573710266452,0.962842628973355,0.996023877383927,4
"Capillaries","InhNeuron1","VLMC1",0.72159994339571,0.27840005660429,0.875024354349135,4
"Capillaries","InhNeuron1","VLMC2",0.665294108183418,0.334705891816582,0.931949256336333,4
"Capillaries","InhNeuron2","InhNeuron3",0.577840701808143,0.422159298191857,0.944390637739436,4
"Capillaries","InhNeuron2","InhNeuron4",0.526171951758582,0.473828048241418,0.96728211031532,4
"Capillaries","InhNeuron2","InhNeuron5",-0.011930419960117,0.988069580039883,0.996023877383927,4
"Capillaries","InhNeuron2","Microglia1",0.801867261381089,0.198132738618911,0.867199687901088,4
"Capillaries","InhNeuron2","Microglia2",0.286244271877058,0.713755728122942,0.979585658748931,4
"Capillaries","InhNeuron2","Microglia3",0.937635194982926,0.0623648050170736,0.867199687901088,4
"Capillaries","InhNeuron2","Microglia4",-0.262125034801766,0.737874965198234,0.979585658748931,4
"Capillaries","InhNeuron2","Microglia5",0.754971654828195,0.245028345171805,0.874497714664891,4
"Capillaries","InhNeuron2","Oligodendrocytes1",-0.713573266922701,0.286426733077299,0.890245251456469,4
"Capillaries","InhNeuron2","Oligodendrocytes2",-0.231857857453838,0.768142142546162,0.979585658748931,4
"Capillaries","InhNeuron2","Oligodendrocytes3",0.671392115599137,0.328607884400863,0.926325066502638,4
"Capillaries","InhNeuron2","Oligodendrocytes4",-0.236768601917304,0.763231398082696,0.979585658748931,4
"Capillaries","InhNeuron2","Oligodendrocytes5",0.123032781216486,0.876967218783514,0.989031253471362,4
"Capillaries","InhNeuron2","Oligodendrocytes6",-0.355855490579522,0.644144509420478,0.979585658748931,4
"Capillaries","InhNeuron2","Oligodendrocytes7",-0.144048592911437,0.855951407088563,0.989031253471362,4
"Capillaries","InhNeuron2","Oligodendrocytes8",-0.361709936526139,0.638290063473861,0.979585658748931,4
"Capillaries","InhNeuron2","OPC1",-0.119827956110743,0.880172043889257,0.989031253471362,4
"Capillaries","InhNeuron2","OPC2",-0.88746958311674,0.11253041688326,0.867199687901088,4
"Capillaries","InhNeuron2","OPC3",0.154402682004669,0.845597317995331,0.98780273603292,4
"Capillaries","InhNeuron2","Pericytes",0.148961679048879,0.851038320951121,0.989031253471362,4
"Capillaries","InhNeuron2","SMC",0.386329187074728,0.613670812925272,0.979585658748931,4
"Capillaries","InhNeuron2","VLMC1",0.571429881953908,0.428570118046092,0.944390637739436,4
"Capillaries","InhNeuron2","VLMC2",-0.267638282406444,0.732361717593556,0.979585658748931,4
"Capillaries","InhNeuron3","InhNeuron4",0.79536172889465,0.20463827110535,0.867199687901088,4
"Capillaries","InhNeuron3","InhNeuron5",0.677223715968047,0.322776284031953,0.926325066502638,4
"Capillaries","InhNeuron3","Microglia1",-0.00911633948476866,0.990883660515231,0.996023877383927,4
"Capillaries","InhNeuron3","Microglia2",-0.606607061264843,0.393392938735157,0.944390637739436,4
"Capillaries","InhNeuron3","Microglia3",0.283839450724319,0.716160549275681,0.979585658748931,4
"Capillaries","InhNeuron3","Microglia4",-0.760438462397791,0.239561537602209,0.874497714664891,4
"Capillaries","InhNeuron3","Microglia5",-0.00663154559069665,0.993368454409303,0.996023877383927,4
"Capillaries","InhNeuron3","Oligodendrocytes1",-0.842262665088691,0.157737334911309,0.867199687901088,4
"Capillaries","InhNeuron3","Oligodendrocytes2",-0.296818437215664,0.703181562784336,0.979585658748931,4
"Capillaries","InhNeuron3","Oligodendrocytes3",0.22851908659557,0.77148091340443,0.979585658748931,4
"Capillaries","InhNeuron3","Oligodendrocytes4",-0.743652683705662,0.256347316294338,0.875024354349135,4
"Capillaries","InhNeuron3","Oligodendrocytes5",-0.471483667269488,0.528516332730512,0.979585658748931,4
"Capillaries","InhNeuron3","Oligodendrocytes6",-0.535104539931881,0.464895460068119,0.958499603925306,4
"Capillaries","InhNeuron3","Oligodendrocytes7",-0.41063236354434,0.58936763645566,0.979585658748931,4
"Capillaries","InhNeuron3","Oligodendrocytes8",0.470590737011209,0.529409262988791,0.979585658748931,4
"Capillaries","InhNeuron3","OPC1",0.0628986876906132,0.937101312309387,0.991717646462388,4
"Capillaries","InhNeuron3","OPC2",-0.418908277650501,0.581091722349499,0.979585658748931,4
"Capillaries","InhNeuron3","OPC3",0.353340695249147,0.646659304750853,0.979585658748931,4
"Capillaries","InhNeuron3","Pericytes",0.396965902084469,0.603034097915531,0.979585658748931,4
"Capillaries","InhNeuron3","SMC",-0.295619105055939,0.704380894944061,0.979585658748931,4
"Capillaries","InhNeuron3","VLMC1",0.453360507800244,0.546639492199756,0.979585658748931,4
"Capillaries","InhNeuron3","VLMC2",0.195255362340914,0.804744637659086,0.979585658748931,4
"Capillaries","InhNeuron4","InhNeuron5",0.825784384636435,0.174215615363565,0.867199687901088,4
"Capillaries","InhNeuron4","Microglia1",-0.0154279349817097,0.98457206501829,0.996023877383927,4
"Capillaries","InhNeuron4","Microglia2",-0.510511432162432,0.489488567837568,0.969461336977099,4
"Capillaries","InhNeuron4","Microglia3",0.216174405000022,0.783825594999978,0.979585658748931,4
"Capillaries","InhNeuron4","Microglia4",-0.954684195188567,0.0453158048114333,0.867199687901088,4
"Capillaries","InhNeuron4","Microglia5",-0.150557438786747,0.849442561213253,0.989031253471362,4
"Capillaries","InhNeuron4","Oligodendrocytes1",-0.969984723622661,0.030015276377339,0.867199687901088,4
"Capillaries","InhNeuron4","Oligodendrocytes2",0.32972129215864,0.670278707841359,0.979585658748931,4
"Capillaries","InhNeuron4","Oligodendrocytes3",-0.193712967412778,0.806287032587222,0.979585658748931,4
"Capillaries","InhNeuron4","Oligodendrocytes4",-0.947799327860988,0.0522006721390117,0.867199687901088,4
"Capillaries","InhNeuron4","Oligodendrocytes5",-0.77801925691226,0.22198074308774,0.874497714664891,4
"Capillaries","InhNeuron4","Oligodendrocytes6",-0.936497381996051,0.0635026180039493,0.867199687901088,4
"Capillaries","InhNeuron4","Oligodendrocytes7",-0.860613719392735,0.139386280607265,0.867199687901088,4
"Capillaries","InhNeuron4","Oligodendrocytes8",0.0591315573820199,0.94086844261798,0.991942940768904,4
"Capillaries","InhNeuron4","OPC1",0.622726849752767,0.377273150247233,0.944390637739436,4
"Capillaries","InhNeuron4","OPC2",-0.12965494895251,0.87034505104749,0.989031253471362,4
"Capillaries","InhNeuron4","OPC3",0.836740761156808,0.163259238843192,0.867199687901088,4
"Capillaries","InhNeuron4","Pericytes",0.855776264441843,0.144223735558157,0.867199687901088,4
"Capillaries","InhNeuron4","SMC",0.221943967276684,0.778056032723316,0.979585658748931,4
"Capillaries","InhNeuron4","VLMC1",0.876011506415115,0.123988493584885,0.867199687901088,4
"Capillaries","InhNeuron4","VLMC2",0.635532352844053,0.364467647155947,0.944390637739436,4
"Capillaries","InhNeuron5","Microglia1",-0.575468378383824,0.424531621616176,0.944390637739436,4
"Capillaries","InhNeuron5","Microglia2",-0.87953366337904,0.12046633662096,0.867199687901088,4
"Capillaries","InhNeuron5","Microglia3",-0.355015694446927,0.644984305553073,0.979585658748931,4
"Capillaries","InhNeuron5","Microglia4",-0.955976283456507,0.0440237165434927,0.867199687901088,4
"Capillaries","InhNeuron5","Microglia5",-0.664593769773991,0.335406230226009,0.931949256336333,4
"Capillaries","InhNeuron5","Oligodendrocytes1",-0.684850834949076,0.315149165050924,0.926325066502638,4
"Capillaries","InhNeuron5","Oligodendrocytes2",0.354580149634812,0.645419850365188,0.979585658748931,4
"Capillaries","InhNeuron5","Oligodendrocytes3",-0.561514755541866,0.438485244458134,0.947212436432419,4
"Capillaries","InhNeuron5","Oligodendrocytes4",-0.96137703536912,0.0386229646308796,0.867199687901088,4
"Capillaries","InhNeuron5","Oligodendrocytes5",-0.960429708354783,0.0395702916452172,0.867199687901088,4
"Capillaries","InhNeuron5","Oligodendrocytes6",-0.793659069584075,0.206340930415925,0.867199687901088,4
"Capillaries","InhNeuron5","Oligodendrocytes7",-0.827723119953446,0.172276880046554,0.867199687901088,4
"Capillaries","InhNeuron5","Oligodendrocytes8",0.473715100439646,0.526284899560354,0.979585658748931,4
"Capillaries","InhNeuron5","OPC1",0.671162433187895,0.328837566812105,0.926325066502638,4
"Capillaries","InhNeuron5","OPC2",0.350339952928822,0.649660047071178,0.979585658748931,4
"Capillaries","InhNeuron5","OPC3",0.778362867370915,0.221637132629084,0.874497714664891,4
"Capillaries","InhNeuron5","Pericytes",0.815025978556889,0.184974021443111,0.867199687901088,4
"Capillaries","InhNeuron5","SMC",-0.173161706764057,0.826838293235943,0.983426935891803,4
"Capillaries","InhNeuron5","VLMC1",0.559462320316043,0.440537679683957,0.947934508259658,4
"Capillaries","InhNeuron5","VLMC2",0.833000970690345,0.166999029309655,0.867199687901088,4
"Capillaries","Microglia1","Microglia2",0.799703700436746,0.200296299563254,0.867199687901088,4
"Capillaries","Microglia1","Microglia3",0.956240101878462,0.043759898121538,0.867199687901088,4
"Capillaries","Microglia1","Microglia4",0.312294727282816,0.687705272717184,0.979585658748931,4
"Capillaries","Microglia1","Microglia5",0.973992756104487,0.0260072438955134,0.867199687901088,4
"Capillaries","Microglia1","Oligodendrocytes1",-0.198912712609049,0.801087287390951,0.979585658748931,4
"Capillaries","Microglia1","Oligodendrocytes2",-0.211260626870959,0.788739373129041,0.979585658748931,4
"Capillaries","Microglia1","Oligodendrocytes3",0.757216483135171,0.242783516864829,0.874497714664891,4
"Capillaries","Microglia1","Oligodendrocytes4",0.333091763122763,0.666908236877237,0.979585658748931,4
"Capillaries","Microglia1","Oligodendrocytes5",0.592510910778956,0.407489089221044,0.944390637739436,4
"Capillaries","Microglia1","Oligodendrocytes6",0.0730389082431454,0.926961091756855,0.989031253471362,4
"Capillaries","Microglia1","Oligodendrocytes7",0.250541093409424,0.749458906590576,0.979585658748931,4
"Capillaries","Microglia1","Oligodendrocytes8",-0.710062019094596,0.289937980905403,0.895778538021171,4
"Capillaries","Microglia1","OPC1",-0.334718237099358,0.665281762900642,0.979585658748931,4
"Capillaries","Microglia1","OPC2",-0.844261969493139,0.155738030506861,0.867199687901088,4
"Capillaries","Microglia1","OPC3",-0.201631047695169,0.798368952304831,0.979585658748931,4
"Capillaries","Microglia1","Pericytes",-0.23606448732819,0.76393551267181,0.979585658748931,4
"Capillaries","Microglia1","SMC",0.578949434042789,0.421050565957211,0.944390637739436,4
"Capillaries","Microglia1","VLMC1",0.251515358634046,0.748484641365954,0.979585658748931,4
"Capillaries","Microglia1","VLMC2",-0.590452949033556,0.409547050966444,0.944390637739436,4
"Capillaries","Microglia2","Microglia3",0.589461991125348,0.410538008874652,0.944390637739436,4
"Capillaries","Microglia2","Microglia4",0.7241917300559,0.275808269944099,0.875024354349135,4
"Capillaries","Microglia2","Microglia5",0.785612395726953,0.214387604273047,0.874497714664891,4
"Capillaries","Microglia2","Oligodendrocytes1",0.364539090850152,0.635460909149848,0.979585658748931,4
"Capillaries","Microglia2","Oligodendrocytes2",-0.0229711296297241,0.977028870370276,0.996023877383927,4
"Capillaries","Microglia2","Oligodendrocytes3",0.486102427125631,0.513897572874369,0.979585658748931,4
"Capillaries","Microglia2","Oligodendrocytes4",0.731017916268646,0.268982083731354,0.875024354349135,4
"Capillaries","Microglia2","Oligodendrocytes5",0.776542903468137,0.223457096531863,0.874497714664891,4
"Capillaries","Microglia2","Oligodendrocytes6",0.408666455729825,0.591333544270175,0.979585658748931,4
"Capillaries","Microglia2","Oligodendrocytes7",0.476311438949804,0.523688561050195,0.979585658748931,4
"Capillaries","Microglia2","Oligodendrocytes8",-0.82719259006148,0.17280740993852,0.867199687901088,4
"Capillaries","Microglia2","OPC1",-0.336975530860122,0.663024469139878,0.979585658748931,4
"Capillaries","Microglia2","OPC2",-0.430997328858841,0.569002671141158,0.979585658748931,4
"Capillaries","Microglia2","OPC3",-0.404422074757146,0.595577925242853,0.979585658748931,4
"Capillaries","Microglia2","Pericytes",-0.456983016212228,0.543016983787772,0.979585658748931,4
"Capillaries","Microglia2","SMC",0.609924479723916,0.390075520276084,0.944390637739436,4
"Capillaries","Microglia2","VLMC1",-0.102318964969033,0.897681035030967,0.989031253471362,4
"Capillaries","Microglia2","VLMC2",-0.613874954373955,0.386125045626045,0.944390637739436,4
"Capillaries","Microglia3","Microglia4",0.07861667521551,0.92138332478449,0.989031253471362,4
"Capillaries","Microglia3","Microglia5",0.932678838630381,0.0673211613696193,0.867199687901088,4
"Capillaries","Microglia3","Oligodendrocytes1",-0.43574003246571,0.56425996753429,0.979585658748931,4
"Capillaries","Microglia3","Oligodendrocytes2",-0.292093915673258,0.707906084326742,0.979585658748931,4
"Capillaries","Microglia3","Oligodendrocytes3",0.794709475354366,0.205290524645633,0.867199687901088,4
"Capillaries","Microglia3","Oligodendrocytes4",0.103500116990777,0.896499883009223,0.989031253471362,4
"Capillaries","Microglia3","Oligodendrocytes5",0.432101551851989,0.567898448148011,0.979585658748931,4
"Capillaries","Microglia3","Oligodendrocytes6",-0.0841072615367217,0.915892738463278,0.989031253471362,4
"Capillaries","Microglia3","Oligodendrocytes7",0.122621659352909,0.877378340647091,0.989031253471362,4
"Capillaries","Microglia3","Oligodendrocytes8",-0.541677949353759,0.458322050646241,0.954453365027885,4
"Capillaries","Microglia3","OPC1",-0.305259891209204,0.694740108790796,0.979585658748931,4
"Capillaries","Microglia3","OPC2",-0.933064669122474,0.066935330877526,0.867199687901088,4
"Capillaries","Microglia3","OPC3",-0.0925885284900096,0.90741147150999,0.989031253471362,4
"Capillaries","Microglia3","Pericytes",-0.112767606303303,0.887232393696697,0.989031253471362,4
"Capillaries","Microglia3","SMC",0.46647953298723,0.53352046701277,0.979585658748931,4
"Capillaries","Microglia3","VLMC1",0.371373982748838,0.628626017251162,0.979585658748931,4
"Capillaries","Microglia3","VLMC2",-0.511312990865893,0.488687009134107,0.969461336977099,4
"Capillaries","Microglia4","Microglia5",0.432323025432634,0.567676974567366,0.979585658748931,4
"Capillaries","Microglia4","Oligodendrocytes1",0.862763942197924,0.137236057802076,0.867199687901088,4
"Capillaries","Microglia4","Oligodendrocytes2",-0.373016409160648,0.626983590839352,0.979585658748931,4
"Capillaries","Microglia4","Oligodendrocytes3",0.407290763890206,0.592709236109794,0.979585658748931,4
"Capillaries","Microglia4","Oligodendrocytes4",0.999585716525752,0.000414283474248331,0.209639473106432,4
"Capillaries","Microglia4","Oligodendrocytes5",0.914728091854555,0.0852719081454448,0.867199687901088,4
"Capillaries","Microglia4","Oligodendrocytes6",0.910324037077284,0.0896759629227164,0.867199687901088,4
"Capillaries","Microglia4","Oligodendrocytes7",0.890702713330365,0.109297286669635,0.867199687901088,4
"Capillaries","Microglia4","Oligodendrocytes8",-0.269906260364746,0.730093739635254,0.979585658748931,4
"Capillaries","Microglia4","OPC1",-0.688855950595422,0.311144049404578,0.925385319349821,4
"Capillaries","Microglia4","OPC2",-0.126345203047214,0.873654796952786,0.989031253471362,4
"Capillaries","Microglia4","OPC3",-0.853248340073141,0.146751659926859,0.867199687901088,4
"Capillaries","Microglia4","Pericytes",-0.881742655570529,0.118257344429471,0.867199687901088,4
"Capillaries","Microglia4","SMC",-0.0358954232398397,0.96410457676016,0.996023877383927,4
"Capillaries","Microglia4","VLMC1",-0.756063447842693,0.243936552157307,0.874497714664891,4
"Capillaries","Microglia4","VLMC2",-0.777827319321882,0.222172680678118,0.874497714664891,4
"Capillaries","Microglia5","Oligodendrocytes1",-0.0828274095482086,0.917172590451791,0.989031253471362,4
"Capillaries","Microglia5","Oligodendrocytes2",-0.417293849960941,0.582706150039059,0.979585658748931,4
"Capillaries","Microglia5","Oligodendrocytes3",0.876090883261778,0.123909116738222,0.867199687901088,4
"Capillaries","Microglia5","Oligodendrocytes4",0.454970416947361,0.545029583052639,0.979585658748931,4
"Capillaries","Microglia5","Oligodendrocytes5",0.724914190341339,0.275085809658661,0.875024354349135,4
"Capillaries","Microglia5","Oligodendrocytes6",0.26071537598845,0.73928462401155,0.979585658748931,4
"Capillaries","Microglia5","Oligodendrocytes7",0.441980171884824,0.558019828115176,0.979585658748931,4
"Capillaries","Microglia5","Oligodendrocytes8",-0.570580230608522,0.429419769391478,0.944390637739436,4
"Capillaries","Microglia5","OPC1",-0.538946714334722,0.461053285665278,0.95573094113613,4
"Capillaries","Microglia5","OPC2",-0.896755516182423,0.103244483817577,0.867199687901088,4
"Capillaries","Microglia5","OPC3",-0.402727855926903,0.597272144073097,0.979585658748931,4
"Capillaries","Microglia5","Pericytes",-0.430209397570902,0.569790602429098,0.979585658748931,4
"Capillaries","Microglia5","SMC",0.390614630313308,0.609385369686692,0.979585658748931,4
"Capillaries","Microglia5","VLMC1",0.0525376154692433,0.947462384530757,0.993859928453045,4
