step,loss
2214,5223219.933733553
2215,5225115.424019039
2216,5226503.496228218
2217,5224208.17803514
2218,5226140.08987546
2219,5221352.388947427
2220,5226639.303104848
2221,5224031.482059419
2222,5222747.977500498
2223,5224415.68552804
2224,5223641.798191428
2225,5221766.688469291
2226,5225885.69248727
2227,5223489.393594623
2228,5223002.16112268
2229,5220972.816742122
2230,5219503.951400816
2231,5221079.3985005915
2232,5222928.979553968
2233,5226458.14095813
2234,5219030.828264117
2235,5221064.319891691
2236,5220401.816860467
2237,5223270.156769276
2238,5220305.393484831
2239,5220549.831103057
2240,5219076.762790322
2241,5218955.7117090225
2242,5218521.7420710325
2243,5218673.133875996
2244,5218278.797719538
2245,5217624.0956175625
2246,5222673.891074568
2247,5218216.207214057
2248,5219130.471748203
2249,5218468.512496412
2250,5218216.182506621
2251,5218984.420141667
2252,5216647.462266564
2253,5217388.515616953
2254,5220269.15888679
2255,5216103.46662271
2256,5216672.583634973
2257,5215871.0754419565
2258,5215202.032425821
2259,5221922.736165941
2260,5215137.886022121
2261,5215703.431999505
2262,5219886.90685901
2263,5216171.496573627
2264,5215988.264919698
2265,5215148.444868535
2266,5216419.0312437415
2267,5217157.649308145
2268,5213424.110521138
2269,5216570.745318681
2270,5215716.396543056
2271,5213834.9090385735
2272,5215722.298250407
2273,5212803.8189970255
2274,5214308.481302738
2275,5217219.801093161
2276,5212633.50248611
2277,5214679.212664962
2278,5217201.869722009
2279,5212706.754909933
2280,5213476.327073693
2281,5214626.742610097
2282,5211302.700908959
2283,5220434.015902638
2284,5216731.950343788
2285,5213001.131319702
2286,5213485.3362930715
2287,5213721.60301733
2288,5211436.8738693
2289,5212277.1958168745
2290,5212687.916507304
2291,5213558.83122009
2292,5209476.09883976
2293,5213977.321803123
2294,5213095.0205491185
2295,5211302.531321883
2296,5212958.273088932
2297,5213966.885927886
2298,5209382.44557476
2299,5211029.7296566665
2300,5210805.941288263
2301,5212832.898462892
2302,5211853.428716242
2303,5207920.34586215
2304,5211379.072280973
2305,5213286.366395414
2306,5210222.959363997
2307,5209754.174939454
2308,5207512.303275645
2309,5207842.266940653
2310,5208265.108190417
2311,5208226.10444665
2312,5207500.825800061
2313,5208143.0796863735
2314,5209445.712250143
2315,5207630.686275601
2316,5206509.465748042
2317,5209140.453997731
2318,5206997.897231817
2319,5205978.962916404
2320,5206162.920112133
2321,5205144.148117304
2322,5207308.792388469
2323,5207647.927213937
2324,5205964.355602264
2325,5207097.21414122
2326,5207366.869966507
2327,5208272.640339971
2328,5204560.790771991
2329,5203681.781524777
2330,5204512.410547197
2331,5205853.713784933
2332,5204401.877875268
2333,5207031.275464982
2334,5202984.437045097
2335,5204645.874730587
2336,5205508.639736235
2337,5203305.177650541
2338,5208937.090620935
2339,5204272.500063658
2340,5204402.703677803
2341,5204410.044218451
2342,5205257.791121781
2343,5207329.811089933
2344,5201312.839020252
2345,5202508.162485868
2346,5204143.895423055
2347,5201953.167568028
2348,5200814.950335324
2349,5201489.172229528
2350,5201206.354823291
2351,5203906.9285110235
2352,5200324.598799288
2353,5201089.457222521
2354,5202110.68535471
2355,5203998.405317545
2356,5198896.887042701
2357,5201079.280723035
2358,5203791.48248136
2359,5202557.4469105005
2360,5200440.272172272
2361,5203613.519311756
2362,5202072.860946953
2363,5205175.957200557
2364,5204751.585496664
2365,5200123.323218644
2366,5199318.598816633
2367,5199955.26249814
2368,5200676.266828686
2369,5197777.928149432
2370,5202474.088064969
2371,5201039.265155226
2372,5199687.127885133
2373,5203294.616062105
2374,5199415.999890447
2375,5199817.269160509
2376,5201673.247281194
2377,5200170.383478999
2378,5201123.7227038145
2379,5197471.681453675
2380,5196697.442259848
2381,5197965.905959904
2382,5199800.6898777485
2383,5197893.963679373
2384,5196946.835157543
2385,5210549.485177219
2386,5195707.143048644
2387,5195064.224022508
2388,5196678.131794363
2389,5196192.455049276
2390,5197347.908994764
2391,5195506.609347105
2392,5194995.217700481
2393,5194150.752710223
2394,5197446.077294409
2395,5194743.584071457
2396,5197123.786569983
2397,5199645.217374265
2398,5195087.901125044
2399,5192901.444009721
2400,5199128.998660862
2401,5196270.619255841
2402,5195248.644779205
2403,5193237.102767885
2404,5194359.128671408
2405,5197377.655212045
2406,5192772.4565604925
2407,5194166.50265035
2408,5193429.662172079
2409,5197677.148834109
2410,5195245.0001325905
2411,5192149.574465692
2412,5196446.989882171
2413,5195751.00985539
2414,5194013.999565721
2415,5193148.932980716
2416,5194221.529092759
2417,5192354.896867365
2418,5193309.975481302
2419,5190640.505646765
2420,5193427.554691076
2421,5192129.561196446
2422,5191329.101696283
2423,5190658.253749371
2424,5193034.124932587
2425,5192222.533535898
2426,5191465.2823085785
2427,5191942.920599282
2428,5191349.479641199
2429,5190986.413689256
2430,5189608.800632834
2431,5197498.830494583
2432,5191742.318041593
2433,5193768.579836011
2434,5191743.279615939
2435,5192377.208327532
2436,5194156.308241129
2437,5189950.313561976
2438,5190919.278524965
2439,5190917.948110372
2440,5190457.650378734
2441,5190788.849618077
2442,5190197.610509604
2443,5188568.268736005
2444,5191963.639359593
2445,5188743.227540791
2446,5191839.032520294
2447,5190361.61949259
2448,5192182.8360853195
2449,5187888.80763936
2450,5189947.09297362
2451,5191223.405929327
2452,5187015.137933791
2453,5187516.970790416
2454,5186039.935369372
2455,5188039.484529674
2456,5187015.879146904
2457,5186569.115246117
2458,5187399.901363194
2459,5187845.212485909
2460,5190254.856450021
2461,5187941.973918021
2462,5185813.294408351
2463,5186770.974877477
2464,5185636.6142757535
2465,5186298.406737238
2466,5186096.4887320995
2467,5186703.006898582
2468,5186905.50526154
2469,5188604.154060006
2470,5186177.911260247
2471,5189302.45573312
2472,5190364.756160736
2473,5187770.480993092
2474,5187044.211328685
2475,5186686.982087344
2476,5184873.876680076
2477,5184725.890396774
2478,5184868.181802809
2479,5184565.936745763
2480,5183980.909282744
2481,5190399.060414523
2482,5185330.879255384
2483,5184820.831494808
2484,5182257.390822113
2485,5182230.127393663
2486,5182330.562207103
2487,5185265.299881935
2488,5186892.334899783
2489,5184923.026845276
2490,5182857.044440031
2491,5181764.178132713
2492,5183442.720924854
2493,5181187.587368071
2494,5182622.528154671
2495,5181423.16290918
2496,5181642.48533839
2497,5183354.561554402
2498,5180711.874824107
2499,5183448.486468017
2500,5180709.710841596
2501,5180523.833408654
2502,5181191.24402082
2503,5182450.996624172
2504,5181238.044586897
2505,5180210.796527863
2506,5179775.494375646
2507,5180882.545349032
2508,5181521.595870495
2509,5186336.201174676
2510,5179287.566270173
2511,5179215.5621160865
2512,5179348.62557143
2513,5183013.429678321
2514,5181842.5888130665
2515,5182040.577599108
2516,5179593.095555037
2517,5177975.295106947
2518,5177903.12097764
2519,5177518.8080461025
2520,5177618.251524866
2521,5182349.879160881
2522,5177482.812817514
2523,5178176.843585014
2524,5177918.457447827
2525,5179902.19991672
2526,5177657.041086614
2527,5179556.850967824
2528,5179098.943027437
2529,5176861.059979439
2530,5177968.996838391
2531,5176185.22654441
2532,5177657.348640382
2533,5177934.503235638
2534,5176442.30455184
2535,5181522.92642507
2536,5178396.834687412
2537,5179545.484529048
2538,5180266.493580997
2539,5178768.557353556
2540,5176587.690105528
2541,5176817.980912566
2542,5175591.748648226
2543,5176737.1670386195
2544,5176367.036603749
2545,5177680.775585115
2546,5177270.065903306
2547,5175884.531051278
2548,5179294.817379653
2549,5177719.301323295
2550,5175855.1448456645
2551,5175937.661494136
2552,5175583.3713029325
2553,5179804.866911769
2554,5177021.514400244
2555,5174106.646279931
2556,5174203.976436853
2557,5174828.943775892
2558,5173604.614143014
2559,5177132.115531445
2560,5173490.148408532
2561,5172945.781542122
2562,5178493.227438688
2563,5177396.781339884
2564,5176434.147921681
2565,5173647.026459277
2566,5172880.4179263115
2567,5174265.583281308
2568,5175233.039498031
2569,5175400.475022346
2570,5173146.538854599
2571,5172595.867050648
2572,5173797.882266551
2573,5173153.403799593
2574,5172053.12553966
2575,5172367.959990144
2576,5170988.015675664
2577,5172453.572947025
2578,5172522.681779355
2579,5173614.704816997
2580,5173049.248865902
2581,5171304.012666643
2582,5170387.844154477
2583,5175730.883585274
2584,5170968.427128851
2585,5171218.179992229
2586,5171710.189657867
2587,5171702.147129267
2588,5171826.406039894
2589,5172751.846710026
2590,5170794.3656769395
2591,5171525.52346611
2592,5175440.179678857
2593,5171661.995889217
2594,5174545.101188719
2595,5169931.28833884
2596,5170552.190532565
2597,5169396.817171335
2598,5169977.2921408415
2599,5173722.588573694
2600,5171618.071499586
2601,5170722.296769083
2602,5168964.838964373
2603,5168203.265206695
2604,5170005.03879118
2605,5170064.494158924
2606,5167250.714539409
2607,5169206.58893615
2608,5168892.451813698
2609,5167135.606215358
2610,5167901.692494422
2611,5170407.285171121
2612,5168388.332049847
2613,5168253.689103007
2614,5166955.530754507
2615,5170182.29367435
2616,5173217.213053942
2617,5167800.495272219
2618,5168481.084707141
2619,5166837.077227533
2620,5166915.273588508
2621,5165861.699641883
2622,5165627.151965082
2623,5169603.595742375
2624,5171526.270825982
2625,5167153.158054948
2626,5167985.168042362
2627,5166077.587246001
2628,5166773.345818758
2629,5166105.994656533
2630,5166572.870439947
2631,5165302.523465335
2632,5167740.55736351
2633,5166472.440853119
2634,5167029.776897907
2635,5165393.950654179
2636,5164620.192034721
2637,5166516.89545095
2638,5169056.869407535
2639,5166993.109410077
2640,5165140.900036156
2641,5163856.031724513
2642,5166640.44186914
2643,5164995.302267253
2644,5163648.348196626
2645,5166784.445258498
2646,5165922.365980625
2647,5163379.212779075
2648,5163484.610414445
2649,5164459.048511267
2650,5162861.151500225
2651,5164485.75931406
2652,5165119.758550674
2653,5167418.5010674
2654,5162638.386169791
2655,5167592.8610394
2656,5169087.439512968
2657,5163109.248866677
2658,5163832.5073029995
2659,5165353.00974977
2660,5163527.22683996
2661,5164083.405803084
2662,5165124.326234877
2663,5164688.4057374
2664,5164572.319140494
2665,5162937.068538904
2666,5164521.31045717
2667,5164590.533671379
2668,5163252.535779953
2669,5166283.477499098
2670,5165674.067604661
2671,5161146.823406279
2672,5162619.809037536
2673,5161429.5772253275
2674,5160679.511764884
2675,5161780.767153561
2676,5161550.853398263
2677,5163335.226833016
2678,5166127.449582219
2679,5162817.959365845
2680,5163741.3080173135
2681,5162626.622668743
2682,5159924.807928503
2683,5161751.536999404
2684,5164673.199790537
2685,5161464.411916256
2686,5160698.892042935
2687,5159923.584823489
2688,5160828.665749103
2689,5161521.987512916
2690,5159425.140469372
2691,5161474.0117376745
2692,5160556.127760708
2693,5160639.060736656
2694,5164603.791041255
2695,5159099.110319436
2696,5159079.405333757
2697,5158238.934239924
2698,5158101.744145453
2699,5162071.675848007
2700,5160059.809098184
2701,5158756.889411986
2702,5157907.604227841
2703,5161366.271640509
2704,5158865.012970269
2705,5157908.623890072
2706,5158223.04311955
2707,5158154.563356906
2708,5157774.014522672
2709,5158061.656166315
2710,5156980.139241993
2711,5157892.876988351
2712,5158127.632891238
2713,5156716.946828067
2714,5158668.483938396
2715,5157904.3928976655
2716,5156235.5572243035
2717,5158835.2565895915
2718,5157265.994655132
2719,5157771.094767332
2720,5158021.52132231
2721,5156802.554085314
2722,5159173.106916845
2723,5156984.373827934
2724,5157808.711784482
2725,5156271.92576772
2726,5155327.439403534
2727,5157471.63155061
2728,5157588.202050507
2729,5155214.68544206
2730,5158068.800648391
2731,5156244.981151104
2732,5159187.324904621
2733,5156145.735417128
2734,5156462.325845242
2735,5156854.023598969
2736,5163134.937781811
2737,5159205.636934608
2738,5156445.403251886
2739,5155904.60670644
2740,5157124.334453046
2741,5155284.796320558
2742,5157197.041988015
2743,5154317.74566564
2744,5154462.479708195
2745,5154583.561473966
2746,5156547.068172276
2747,5156055.967666626
2748,5158177.651552439
2749,5155110.399958491
2750,5154689.312616348
2751,5153296.883524001
2752,5156149.949825883
2753,5154744.767446578
2754,5154389.083753794
2755,5154507.173010111
2756,5153888.040211618
2757,5152225.016037822
2758,5153925.029599458
2759,5153271.721732974
2760,5154357.233295143
2761,5160551.7307314575
2762,5153922.65367651
2763,5153435.814303994
2764,5152674.097830415
2765,5152363.298969805
2766,5153734.761036098
2767,5153811.973055005
2768,5153235.126762927
2769,5151804.820466191
2770,5154354.4485093355
2771,5152628.236662269
2772,5152459.336514175
2773,5154998.005588353
2774,5151888.803483307
2775,5150871.977925241
2776,5153800.437687933
2777,5151851.456805587
2778,5153084.264413059
2779,5152736.692434013
2780,5154411.581867099
2781,5150540.122841358
2782,5150741.587085962
2783,5154601.111135423
2784,5151111.986008406
2785,5150206.08006072
2786,5152874.824408412
2787,5154783.092314899
2788,5150691.646279901
2789,5150368.690320373
2790,5154641.653982103
2791,5150519.204639554
2792,5148572.593195856
2793,5151740.180671155
2794,5150910.043519855
2795,5150858.86115092
2796,5148833.747033
2797,5150754.373137921
2798,5149680.357705116
2799,5148960.092977822
2800,5154104.262155056
2801,5150883.430155277
2802,5149083.099307299
2803,5150203.940478325
2804,5147454.806030393
2805,5155578.338855565
2806,5148334.375042975
2807,5150588.851792991
2808,5149210.806411743
2809,5150454.814100206
2810,5148665.863512874
2811,5149838.405494094
2812,5150277.648124099
2813,5148182.249508083
2814,5149384.8282637
2815,5148184.809527099
2816,5147684.388934672
2817,5150444.248140216
2818,5147348.621258378
2819,5151413.582038224
2820,5147290.8047222495
2821,5147864.290829718
2822,5148048.713980854
2823,5148829.602734804
2824,5152159.293190658
2825,5147115.441599131
2826,5147242.583460689
2827,5147737.830275118
2828,5147570.584737897
2829,5147642.670948505
2830,5145834.963265955
2831,5147273.780606627
2832,5149547.648679435
2833,5149225.410932958
2834,5147916.60581845
2835,5145600.213544488
2836,5147044.183042884
2837,5144879.852853775
2838,5145140.648531258
2839,5145837.028153062
2840,5145037.118708789
2841,5146093.632284582
2842,5149347.348204434
2843,5149106.428616703
2844,5144713.984324098
2845,5149261.846245587
2846,5150894.0855636
2847,5145359.167330921
2848,5144772.455278933
2849,5149835.475748122
2850,5146810.208227754
2851,5145392.3831189275
2852,5144605.813202441
2853,5146489.843374908
2854,5147289.027336389
2855,5152478.588036239
2856,5147838.3949872255
2857,5143477.852200747
2858,5147673.48386389
2859,5143499.448702693
2860,5143941.284232318
2861,5148239.40174371
2862,5146257.23917678
2863,5143568.739603996
2864,5144196.138657153
2865,5142978.598306477
2866,5143267.450883627
2867,5142344.3962138295
2868,5147383.637894928
2869,5143345.753733277
2870,5143471.274323821
2871,5145027.405208558
2872,5144521.440027535
2873,5143246.40431422
2874,5144481.995063126
2875,5144953.600302756
2876,5147370.89668107
2877,5145525.7260302305
2878,5145769.145338953
2879,5143428.16639483
2880,5141729.044792712
2881,5144916.819086373
2882,5142415.998391569
2883,5141965.963266492
2884,5142608.006992191
2885,5141317.439214587
2886,5144297.530963957
2887,5145187.973245025
2888,5142919.329582572
2889,5145684.917690098
2890,5143044.630568862
2891,5142739.166046739
2892,5142630.203730881
2893,5142815.5311234
2894,5140364.294890821
2895,5141491.68298018
2896,5141912.780522168
2897,5144420.04499352
2898,5141017.285858631
2899,5140478.464821458
2900,5141194.14902848
2901,5140859.933944285
2902,5141035.730072826
2903,5143348.371368349
2904,5148553.229861617
2905,5140811.82732147
2906,5139923.504495561
2907,5144783.37564975
2908,5141894.291020751
2909,5141345.904432565
2910,5141621.399607658
2911,5139050.437797964
2912,5140944.832040489
2913,5139456.212015092
2914,5140128.602312088
2915,5138819.847996831
2916,5142395.36472857
2917,5138398.353995323
2918,5139998.4004969
2919,5139408.138412654
2920,5142400.327272534
2921,5140106.67186594
2922,5138824.317541599
2923,5138149.549491644
2924,5138349.840597451
2925,5139208.77686882
2926,5137801.255371094
2927,5138612.7649872005
2928,5143695.669357687
2929,5137938.416955709
2930,5139496.143031359
2931,5138210.85820663
2932,5140701.368058324
2933,5137576.327891231
2934,5137528.938939095
2935,5144327.011502802
2936,5136962.07249403
2937,5140216.408803523
2938,5136914.780750275
2939,5137067.848207474
2940,5136829.5031478405
2941,5142065.579177022
2942,5138218.061795533
2943,5139696.133135259
2944,5136600.608739853
2945,5136518.41986078
2946,5137616.599366367
2947,5136499.68595314
2948,5138178.320443332
2949,5135816.613112986
2950,5138164.999131054
2951,5137845.796397448
2952,5138271.788988829
2953,5136670.835609138
2954,5136284.084831119
2955,5137847.070685804
2956,5136322.636831462
2957,5136262.272194743
2958,5137816.613556147
2959,5135528.541166961
2960,5135228.716810942
2961,5138010.509983599
2962,5139793.578282356
2963,5137916.374676496
2964,5136288.573851168
2965,5135028.525719225
2966,5134688.317172289
2967,5136885.182826757
2968,5138941.584184766
2969,5135940.492356241
2970,5134081.234601736
2971,5134509.464386702
2972,5136726.171345055
2973,5136005.648868859
2974,5135736.747593522
2975,5136667.413048446
2976,5136905.03318429
2977,5135289.072465479
2978,5136164.46645385
2979,5136964.279280186
2980,5134271.558866143
2981,5134481.778467596
2982,5135753.612948358
2983,5134370.15666461
2984,5139756.830943406
2985,5133961.396907717
2986,5137875.726892918
2987,5133407.8591488
2988,5132760.738643169
2989,5140270.203546405
2990,5133518.580662727
2991,5135199.214420348
2992,5133483.619061947
2993,5136702.627129495
2994,5134074.142740488
2995,5134784.5024786
2996,5132126.101021767
2997,5134080.077633321
2998,5133299.085683525
2999,5134502.371237934
3000,5132447.560187399
3001,5133459.869423896
3002,5131618.620781839
3003,5132516.5720927715
3004,5132219.846154451
3005,5132055.556540638
3006,5131769.588877618
3007,5135524.425502896
3008,5135460.215027034
3009,5138123.125789762
3010,5136769.2135798335
3011,5134367.080330491
3012,5131967.389623702
3013,5133984.056866765
3014,5131767.907161534
3015,5133226.13275665
3016,5135422.784905434
3017,5131869.805158734
3018,5132878.891269207
3019,5132616.361629307
3020,5132224.841268092
3021,5133044.599722087
3022,5131021.448998749
3023,5131067.9963671565
3024,5130212.151677787
3025,5129968.15659678
3026,5131224.804048717
3027,5130900.896293551
3028,5130549.666330218
3029,5130213.7451633215
3030,5134313.700641394
3031,5131439.647072732
3032,5130778.314861894
3033,5130491.1939967275
3034,5130296.374780357
3035,5129448.897956848
3036,5129850.455723822
3037,5131353.583044708
3038,5129912.475783944
3039,5132168.156524122
3040,5130091.718080342
3041,5130315.875852764
3042,5130663.782100797
3043,5131879.949479789
3044,5130129.18978858
3045,5132147.785561919
3046,5132853.74954921
3047,5129086.09969157
3048,5129879.2639193535
3049,5128943.292004287
3050,5129521.107402086
3051,5129171.330761015
3052,5128639.316191435
3053,5128899.684726715
3054,5130681.354908824
3055,5127959.920904815
3056,5129276.024812698
3057,5128113.471003354
3058,5129016.946425438
3059,5128072.812429786
3060,5129570.631975174
3061,5128190.417577952
3062,5127661.3930794
3063,5132168.552456826
3064,5130602.834349513
3065,5128434.349227607
3066,5128399.463559419
3067,5128672.605144352
3068,5127996.095601559
3069,5128145.1370482445
3070,5128198.420717657
3071,5127094.51238808
3072,5129210.293306708
3073,5128850.805299044
3074,5130324.040997744
3075,5127479.518602669
3076,5128366.594629407
3077,5128625.119440675
3078,5129016.304849565
3079,5127453.739993453
3080,5126945.338618755
3081,5126393.452096522
3082,5126883.949843824
3083,5126155.421629518
3084,5129375.085457265
3085,5126055.738141775
3086,5128470.558293849
3087,5126489.768252611
3088,5126892.291684508
3089,5126743.000488102
3090,5128418.435585678
3091,5126143.797761977
3092,5125697.05260092
3093,5126976.670416474
3094,5126214.372916222
3095,5129048.459647059
3096,5128027.590044886
3097,5126490.998873234
3098,5127985.485093653
3099,5127110.947494209
3100,5126781.8164768815
3101,5127624.717203617
3102,5127233.064454377
3103,5125065.2551012635
3104,5126770.877142549
3105,5125068.657211304
3106,5129181.957900226
3107,5124135.95772928
3108,5126445.332226992
3109,5124170.650609881
3110,5125177.538006157
3111,5127971.834726095
3112,5127825.872199237
3113,5127113.072351575
3114,5123749.383463323
3115,5124913.53284961
3116,5124609.951486111
3117,5126483.642117083
3118,5124981.9629895985
3119,5124178.117303014
3120,5123742.082081199
3121,5125269.578631997
3122,5129512.873959184
3123,5124306.327261776
3124,5124152.983508587
3125,5124806.648563623
3126,5124662.851596355
3127,5125151.284813464
3128,5124269.071201444
3129,5126244.369377792
3130,5123085.510286391
3131,5124544.256277144
3132,5125651.891381562
3133,5123268.664527625
3134,5123766.561602533
3135,5122487.9322927
3136,5126017.790887356
3137,5124735.524304688
3138,5124694.46450609
3139,5123643.160328269
3140,5123471.037222236
3141,5122238.936348885
3142,5122150.876737416
3143,5122741.707969964
3144,5122319.954666078
3145,5122137.414916217
3146,5122234.930396557
3147,5126644.730340749
3148,5123073.515758395
3149,5122342.465324163
3150,5121513.13128376
3151,5124195.3051742315
3152,5124402.890304536
3153,5121530.605093896
3154,5124279.742764354
3155,5122237.199245572
3156,5122598.1499580145
3157,5126505.4385332465
3158,5123450.863009721
3159,5120799.500432968
3160,5121383.92949003
3161,5121332.947593391
3162,5124323.297124326
3163,5121779.305096328
3164,5124764.006036222
3165,5121547.11011529
3166,5121544.969839573
3167,5121415.201295495
3168,5126033.56599316
3169,5121744.761579573
3170,5123135.942862213
3171,5124505.714796424
3172,5120765.166643083
3173,5120911.1366484165
3174,5123559.235735118
3175,5119835.208707333
3176,5125807.063565493
3177,5120648.070164204
3178,5120623.253802776
3179,5121746.866461933
3180,5121230.421831369
3181,5124451.194305718
3182,5122791.903869271
3183,5120028.105172932
3184,5121366.0684043765
3185,5121187.170997858
3186,5121070.990410179
3187,5122276.271374285
3188,5125574.639710367
3189,5119518.165063083
3190,5119637.70938009
3191,5120978.888167739
3192,5122327.227709293
3193,5120738.65536356
3194,5119520.326169908
3195,5122509.129041046
3196,5120092.420994341
3197,5120029.622333109
3198,5119717.254605651
3199,5119502.184055805
3200,5119743.231342137
3201,5120050.890946329
3202,5123219.658067882
3203,5118739.156025887
3204,5118712.638669968
3205,5117922.646353424
3206,5120229.428605318
3207,5118557.924384296
3208,5119064.484621793
3209,5119916.575790286
3210,5120447.305344135
3211,5119488.083545446
3212,5118103.448187649
3213,5121951.419122577
3214,5119264.3512272835
3215,5118894.891148835
3216,5117840.188732922
3217,5118440.329417944
3218,5118286.761940777
3219,5119110.993007511
3220,5117947.134682387
3221,5117458.749397278
3222,5118053.663836896
3223,5117959.744809091
3224,5118632.828657389
3225,5120172.825948626
3226,5117986.352774441
3227,5118384.550005764
3228,5122657.47193253
3229,5117856.444658399
3230,5117479.850916922
3231,5116586.724479616
3232,5117381.300092578
3233,5118433.586013436
3234,5118135.331945717
3235,5119823.830288351
3236,5117781.725779563
3237,5117115.317351639
3238,5117813.682251215
3239,5118311.932039142
3240,5119877.253255129
3241,5118493.213263422
3242,5115827.360763729
3243,5116697.739466131
3244,5117453.744389415
3245,5116335.80015254
3246,5116200.806127131
3247,5120374.528343409
3248,5117702.7229325175
3249,5115571.657389581
3250,5115731.744624734
3251,5114946.394988954
3252,5116648.585879505
3253,5117918.775333524
3254,5116279.349945009
3255,5115856.244071364
3256,5115369.10611558
3257,5115494.8563044965
3258,5116521.888602972
3259,5118156.4202082455
3260,5114957.937571168
3261,5116182.377247155
3262,5116302.386656195
3263,5115757.574013531
3264,5114639.566680849
3265,5114875.228319019
3266,5114608.364935458
3267,5115805.00061658
3268,5117723.241819799
3269,5115498.717308432
3270,5114331.864007831
3271,5116118.251388311
3272,5115766.8821462095
3273,5114709.065288395
3274,5117642.862913728
3275,5114992.366717279
3276,5114830.584810734
3277,5113612.384121865
3278,5115446.693888068
3279,5116443.186331749
3280,5114619.408914566
3281,5114125.875433505
3282,5114479.571131289
3283,5116181.268244028
3284,5114668.975668073
3285,5113571.219237566
3286,5114124.290854633
3287,5113957.015352488
3288,5113510.89995712
3289,5114520.086898714
3290,5114010.88031435
3291,5114166.637893975
3292,5112955.850679874
3293,5113289.184648097
3294,5114070.0006792545
3295,5115522.054465443
3296,5113970.8401866555
3297,5113080.7314891815
3298,5115490.489259958
3299,5112586.441401064
3300,5113697.462686896
3301,5114186.472940803
3302,5112877.87832278
3303,5112687.682533383
3304,5113611.685356677
3305,5114625.32829088
3306,5114772.928261459
3307,5113269.339270771
3308,5114680.834704697
3309,5112351.241252303
3310,5113964.946778834
3311,5113790.789627373
3312,5112667.998403072
3313,5113419.645060629
3314,5112742.083739281
3315,5114282.526710808
3316,5113938.3274332285
3317,5112211.29174149
3318,5113673.76652807
3319,5114364.388010383
3320,5112044.131314158
3321,5112611.403199911
3322,5112239.315898836
3323,5112659.642850459
3324,5111504.41839987
3325,5113325.783705175
3326,5111068.992315978
3327,5113694.129510343
3328,5112068.431170434
3329,5113300.686902106
3330,5111997.233238637
3331,5110801.136401266
3332,5110683.53714174
3333,5110986.868642926
3334,5112252.938301623
3335,5112356.270782411
3336,5110961.955680877
3337,5116550.05528754
3338,5111272.600150794
3339,5112472.419004858
3340,5111752.872087538
3341,5110204.31491828
3342,5109815.205878854
3343,5111676.741277516
3344,5109940.848225534
3345,5112080.871529669
3346,5110509.421549141
3347,5110448.007060945
3348,5114335.340591431
3349,5110382.603201628
3350,5112858.030554771
3351,5111937.274782687
3352,5111036.546586275
3353,5111113.090295762
3354,5111380.702565134
3355,5109500.096969008
3356,5114505.983196259
3357,5110127.993089616
3358,5109540.726235986
3359,5110889.245480597
3360,5110942.068851113
3361,5109794.741004109
3362,5109520.621131122
3363,5109340.890135765
3364,5112030.898629844
3365,5112413.652300954
3366,5109262.295699894
3367,5110642.200503498
3368,5109010.128711164
3369,5110578.224871576
3370,5109327.205529928
3371,5108847.825481564
3372,5109582.445759654
3373,5108950.021746159
3374,5108693.938373387
3375,5108903.336466372
3376,5109024.745492995
3377,5111155.662495792
3378,5108083.84889406
3379,5108107.482601911
3380,5110064.387385249
3381,5108145.453194797
3382,5108194.660312355
3383,5108837.749454081
3384,5108687.793719649
3385,5109222.372110367
3386,5109264.142280221
3387,5108603.755940437
3388,5107958.572913945
3389,5109508.209051907
3390,5107749.501584828
3391,5108899.077711344
3392,5109744.818801284
3393,5107398.295084834
3394,5109061.602140367
3395,5111080.128194213
3396,5107282.4071496725
3397,5107448.568660557
3398,5111767.631875634
3399,5109704.9249715805
3400,5106886.229192078
3401,5109679.490447342
3402,5107426.626234829
3403,5107806.430477321
3404,5108340.721603036
3405,5109006.97158879
3406,5107011.504571259
3407,5110655.700392604
3408,5107303.92610386
3409,5107927.247004747
3410,5109120.022247523
3411,5107490.733232379
3412,5107099.936195493
3413,5107317.4601227045
3414,5107950.238356024
3415,5108978.273283154
3416,5106407.373251021
3417,5107432.590534747
3418,5106864.844645113
3419,5108002.294062138
3420,5106832.731414139
3421,5106044.848571539
3422,5107963.516708791
3423,5108995.192410469
3424,5109555.533955872
3425,5106595.9444227815
3426,5106449.607581973
3427,5105923.598175108
3428,5106728.07014668
3429,5106025.16230464
3430,5106627.454885185
3431,5109299.384560704
3432,5107059.373979211
3433,5107116.849000752
3434,5106142.166119158
3435,5105791.729663372
3436,5109416.9391312
3437,5105916.446374923
3438,5105921.150372565
3439,5105191.324444115
3440,5110668.685726941
3441,5107109.075145841
3442,5104863.118144184
3443,5106112.542546868
3444,5105777.500435591
3445,5107042.660618663
3446,5106860.10679248
3447,5105974.319914818
3448,5105790.396532774
3449,5105750.483927757
3450,5107019.134871542
3451,5105609.580791891
3452,5104757.169315696
3453,5104758.245619208
3454,5106208.601523161
3455,5105403.580997229
3456,5105350.820715189
3457,5105524.749746621
3458,5105976.330351472
3459,5106888.004195452
3460,5106036.28734386
3461,5105586.971835911
3462,5105570.444683671
3463,5105940.892587602
3464,5105695.871953964
3465,5104205.731111288
3466,5105373.694258213
3467,5105199.333213568
3468,5103427.453855157
3469,5103797.011573195
3470,5106650.582071722
3471,5103550.258167684
3472,5104505.71504128
3473,5105384.820672423
3474,5104054.018280745
3475,5103671.958016217
3476,5103697.71130228
3477,5103679.717772812
3478,5105556.137247324
