"gene","statistic","p.value","p_adj"
"DDIT4L",0.157068937614542,0.0304482165723741,0.0550858173695301
"TAS2R4",0.157060189741369,0.030457580781047,0.0550974214129052
"OR6K6",0.157028697397945,0.0304913122541518,0.0551530990468319
"PLAC8L1",0.15700070420379,0.0305213225030806,0.0552000836768541
"RHCG",0.156998954629156,0.0305231989789501,0.0552000836768541
"TBX18",0.156995455479886,0.0305269522255806,0.0552015259261177
"PADI6",0.156979709308174,0.0305438467019235,0.0552267287254452
"MRPS11",0.156930721218404,0.0305964582481795,0.0553145458131426
"OR4Q3",0.156928971643769,0.0305983386590049,0.0553145458131426
"C15orf39",0.156904477598884,0.0306246747502523,0.0553567969062826
"TNN",0.156883482703268,0.0306472639101974,0.0553903105295384
"CPT2",0.156881733128633,0.0306491469807373,0.0553903105295384
"FAM155A",0.156830995464228,0.0307037989179919,0.0554837105556282
"LIX1",0.156796003971534,0.0307415382565898,0.0555411597639616
"CTSO",0.156796003971534,0.0307415382565898,0.0555411597639616
"DDI1",0.156776758650553,0.0307623117294013,0.0555733153277519
"KPNA4",0.156773259501284,0.030766090008759,0.0555747651613872
"PRR23B",0.156769760352014,0.0307698686833663,0.0555762154284864
"EPOP",0.156761012478841,0.0307793170993127,0.0555800605380666
"HSD17B6",0.156759262904206,0.0307812070790074,0.0555800605380666
"LUZP6",0.156759262904206,0.0307812070790074,0.0555800605380666
"OR2H1",0.156755763754937,0.0307849873349344,0.0555800605380666
"TRPM8",0.156754014180302,0.0307868776111747,0.0555800605380666
"COMMD9",0.156748765456398,0.0307925490330509,0.055584926130027
"C5orf60",0.156733019284686,0.030809568638016,0.0556102738845643
"MTRNR2L5",0.15671552353834,0.0308284887062711,0.0556390466832547
"OR2Z1",0.156705026090532,0.030839845496318,0.0556516992911872
"SMYD5",0.156701526941262,0.0308436318847086,0.0556516992911872
"ZBTB3",0.156698027791993,0.0308474186690067,0.0556516992911872
"IGLON5",0.156698027791993,0.0308474186690067,0.0556516992911872
"C19orf67",0.156677032896377,0.0308701476906546,0.0556873252458868
"MAOA",0.156673533747108,0.0308739372472054,0.0556887823091373
"RCBTB2",0.1566630362993,0.0308853082939737,0.055703410785834
"NKX1-2",0.156657787575396,0.0308909951546842,0.055703410785834
"CD276",0.156635043105145,0.0309156485231923,0.0557371031778298
"TMCO6",0.156628044806606,0.030923237545034,0.0557454038987504
"ALS2CL",0.156622796082702,0.0309289303524295,0.0557483252836564
"DEFB129",0.156621046508068,0.0309308281532045,0.0557483252836564
"MS4A6A",0.156600051612452,0.0309536094982613,0.0557840018324354
"TRMT44",0.156596552463182,0.0309574077778545,0.0557854638806648
"MON1A",0.156589554164644,0.0309650055276876,0.0557937716579926
"CEBPZ",0.15658080629147,0.0309745049477733,0.0558050080391349
"HSBP1L1",0.156577307142201,0.0309783054105578,0.0558050080391349
"KCNE2",0.156575557567566,0.0309802057908412,0.0558050080391349
"C8orf82",0.156540566074873,0.0310182342477424,0.0558681206298424
"EVA1C",0.156524819903161,0.0310353600161472,0.0558935760522242
"GSTT2",0.156498576283641,0.0310639208538303,0.055937655309284
"DHRS2",0.156496826709006,0.0310658257050703,0.055937655309284
"RASGRP4",0.156447838619236,0.0311192019300268,0.056028363563596
"ASMTL",0.156435591596793,0.0311325581788923,0.0560450408154206
"EIF2AK2",0.156433842022158,0.0311344666127644,0.0560450408154206
"DDX60L",0.156428593298254,0.031140192511949,0.0560499455814533
"MGAT4B",0.156425094148985,0.0311440102760859,0.0560514152371765
"RWDD3",0.156407598402638,0.0311631050741458,0.0560803767936739
"NUDT9",0.156393601805561,0.0311783880873778,0.0561024738336899
"TCF15",0.156369107760676,0.0312051487132179,0.0561344015958445
"OR8D2",0.156369107760676,0.0312051487132179,0.0561344015958445
"GEMIN5",0.156369107760676,0.0312051487132179,0.0561344015958445
"MYCBPAP",0.156355111163598,0.0312204492759212,0.0561565164862857
"TOP3B",0.156316620521636,0.0312625587547747,0.0562268409267124
"RGS22",0.156309622223097,0.0312702202152269,0.0562268409267124
"ANKMY2",0.156309622223097,0.0312702202152269,0.0562268409267124
"ADTRP",0.156304373499193,0.0312759673592732,0.0562268409267124
"MOGAT1",0.156300874349924,0.0312797992880822,0.0562268409267124
"HMGN2",0.156297375200654,0.0312836316164847,0.0562268409267124
"PDYN",0.15629212647675,0.031289380858397,0.0562317625973271
"PLIN4",0.156248387110884,0.0313373261895168,0.056312508795864
"ADAM32",0.156241388812345,0.0313450032419852,0.056320885178691
"FAM13B",0.156230891364537,0.0313565218218364,0.0563361617647538
"ZFAND4",0.156204647745017,0.0313853340327943,0.05638250273148
"PDCD2L",0.15619065114794,0.0314007097555149,0.0564046989895158
"OR52E1",0.156183652849401,0.0314084000204111,0.0564130870149257
"MS4A1",0.156132915184996,0.0314642023878275,0.0565024465187565
"OR6C2",0.156124167311822,0.031473832007226,0.0565143050251853
"CTC1",0.156117169013284,0.0314815375082337,0.056522706643316
"DEFB114",0.15611192028938,0.0314873176873613,0.0565276502094741
"SLC7A13",0.156106671565476,0.0314930987695002,0.0565325944462886
"DHX8",0.156078678371321,0.0315239464629417,0.0565825299511677
"BYSL",0.156064681774244,0.0315393799481259,0.056604791457928
"CCDC197",0.15600344666203,0.0316069770571876,0.0567152097924708
"LMNTD1",0.155991199639588,0.0316205112595125,0.0567266146431765
"SPRN",0.155989450064953,0.0316224451194105,0.0567266146431765
"ALOX15B",0.15598070219178,0.0316321159282495,0.0567385129731069
"PSMB11",0.155966705594702,0.031647594455786,0.0567608253199136
"CD300LD",0.155952708997625,0.0316630794262377,0.0567831449360875
"ARMC10",0.155949209848356,0.0316669516757992,0.056784636533579
"TENT5A",0.15592471580347,0.0316940687041847,0.0568278059830409
"C21orf91",0.155896722609316,0.0317250837786908,0.0568779557118969
"CHEK2",0.155866979840526,0.031758065579298,0.0569316214973094
"IAPP",0.155831988347833,0.0317969050327603,0.0569957767916145
"FOXP1",0.15581974132539,0.0318105083826818,0.0570146885369448
"KLK14",0.155800496004409,0.0318318950760576,0.057047545575324
"PCF11",0.155788248981966,0.0318455111562001,0.0570644825487677
"SETBP1",0.155786499407332,0.0318474567148107,0.0570644825487677
"MFAP5",0.15577075323562,0.0318649712917672,0.0570903879360172
"NDUFS1",0.15576725408635,0.0318688645322489,0.0570918862354226
"HIP1",0.155739260892196,0.0319000250219812,0.0571347579069533
"NOL6",0.155737511317561,0.0319019734125995,0.0571347579069533
"SPEM2",0.155723514720484,0.0319175641811613,0.0571571990265001
"NUP43",0.155711267698041,0.0319312114183953,0.0571741657408718
"RXFP4",0.155709518123406,0.0319331614287339,0.0571741657408718
"FAM228B",0.155695521526329,0.0319487651573981,0.0571966198312469
"MAP4K1",0.155690272802425,0.0319546182269784,0.0572016150682496
"SLC4A7",0.155686773653156,0.0319585207799173,0.0572031180837393
"CHUK",0.155679775354617,0.0319663271016665,0.0572116075659534
"TIMP1",0.155671027481444,0.0319760872839472,0.0572216027619383
"TINF2",0.155669277906809,0.0319780396244565,0.0572216027619383
"KAT8",0.15558354874971,0.032073828555827,0.0573875093033746
"TNP2",0.155569552152633,0.032089490708012,0.0574100324229172
"HES3",0.155536310234574,0.0321267143817561,0.0574711223940304
"THBS2",0.155525812786766,0.032138476850013,0.0574866577579582
"UXT",0.155517064913593,0.0321482817034499,0.0574986888616769
"XIRP2",0.155506567465785,0.0321600508842035,0.05751423061509
"FBN2",0.155490821294073,0.0321777115229999,0.0575347956346144
"OR7A10",0.155473325547726,0.0321973441238265,0.0575643881731365
