"region","celltype","contrast","full_estimate","full_p_adj","min_loo_estimate","max_loo_estimate","max_abs_delta","n_loo","any_sig_flip","any_direction_flip"
"Parenchyma","Oligodendrocytes7","Amyloid_effect",-0.171542032982985,0.460671313857428,-0.260594685639081,-0.108842376489313,0.0890526526560956,4,FALSE,FALSE
"Arteries","ExNeuron2","Amyloid_effect",0.274657240611792,0.114395081644518,0.19503457167146,0.361861912536872,0.0872046719250795,4,FALSE,FALSE
"Parenchyma","InhNeuron5","Amyloid_effect",-0.0951320806084485,0.774683157809582,-0.165260982756893,-0.0086357868813643,0.0864962937270842,4,FALSE,FALSE
"Arteries","Microglia3","Amyloid_effect",-0.266740712499226,0.0829678368258797,-0.315788856989784,-0.181407458623237,0.0853332538759892,4,FALSE,FALSE
"Parenchyma","OPC1","Amyloid_effect",-0.422268960220093,0.0287325650758186,-0.474656253941472,-0.337712283423571,0.0845566767965221,4,TRUE,FALSE
"Parenchyma","ExNeuron4","Amyloid_effect",-0.0397628219260212,0.880578095237349,-0.114205804834301,0.043607561704229,0.0833703836302502,4,FALSE,TRUE
"Parenchyma","ExNeuron7","Amyloid_effect",0.427620661950871,0.121748900736941,0.355213683194448,0.510301509668909,0.0826808477180381,4,FALSE,FALSE
"Capillaries","InhNeuron5","Amyloid_effect",0.506913932464643,0.0485676895999984,0.425289706614894,0.580803537528058,0.0816242258497495,4,TRUE,FALSE
"Parenchyma","Astrocytes2","Amyloid_effect",-0.363692075718629,0.0567167981832624,-0.445198217480628,-0.282619756986095,0.0815061417619991,4,TRUE,FALSE
"Capillaries","ExNeuron1","Amyloid_effect",0.196262407805517,0.594426918653681,0.116445017574178,0.271393387659544,0.0798173902313394,4,FALSE,FALSE
"Parenchyma","Microglia2","Amyloid_effect",0.0648473588563176,0.774683157809582,-0.0126052557431556,0.0926539924796506,0.0774526145994732,4,FALSE,TRUE
"Parenchyma","Oligodendrocytes2","Amyloid_effect",-0.421631811534395,0.00425487190905354,-0.497811596560723,-0.376779562474675,0.0761797850263274,4,TRUE,FALSE
"Parenchyma","ExNeuron11","Amyloid_effect",-0.397022260076369,0.0567167981832624,-0.4730093444142,-0.322304983829727,0.0759870843378306,4,TRUE,FALSE
"Parenchyma","Astrocytes4","Amyloid_effect",-0.347649711761571,0.0881436283232209,-0.423570984920729,-0.30269266611739,0.075921273159158,4,FALSE,FALSE
"Parenchyma","Oligodendrocytes5","Amyloid_effect",-0.397412675475401,0.177751070323001,-0.469425219671346,-0.32744259722326,0.0720125441959449,4,FALSE,FALSE
"Parenchyma","Oligodendrocytes8","Amyloid_effect",-0.552218440640705,0.0567167981832624,-0.621791180978303,-0.491971695259996,0.0695727403375984,4,TRUE,FALSE
"Arteries","Astrocytes4","Amyloid_effect",-0.268032939496014,0.114395081644518,-0.326963798552711,-0.199346806041391,0.0686861334546234,4,FALSE,FALSE
"Arteries","Fibroblast","Amyloid_effect",-0.136987154629163,0.415791539247917,-0.186340814430538,-0.0683406774391514,0.0686464771900116,4,FALSE,FALSE
"Arteries","Microglia5","Amyloid_effect",-0.0376683389003181,0.823024937429939,-0.105781161175599,0.0234015685989239,0.0681128222752805,4,FALSE,TRUE
"Parenchyma","Astrocytes3","Amyloid_effect",-0.0540988694345222,0.813878189950212,-0.0834226928979006,0.0129091456460426,0.0670080150805648,4,FALSE,TRUE
"Parenchyma","Astrocytes1","Amyloid_effect",0.0268127229321641,0.904454886116339,-0.0386366920632506,0.0885937243776911,0.0654494149954147,4,FALSE,TRUE
"Parenchyma","ExNeuron5","Amyloid_effect",0.0719587720763786,0.774683157809582,0.0411168358787048,0.126829818200017,0.0548710461236379,4,FALSE,FALSE
"Arteries","ExNeuron4","Amyloid_effect",-0.123424883511819,0.435748492518856,-0.144206204200631,-0.0742212342411044,0.0492036492707151,4,FALSE,FALSE
"Parenchyma","InhNeuron4","Amyloid_effect",-0.105072276830921,0.774683157809582,-0.146361178601792,-0.0657511013739575,0.0412889017708717,4,FALSE,FALSE
"Parenchyma","VLMC1","Amyloid_effect",-0.30104891101528,0.0567167981832624,-0.332069487606557,-0.275543312985868,0.0310205765912771,4,FALSE,FALSE
