"region","celltype","contrast","full_estimate","full_p_adj","min_loo_estimate","max_loo_estimate","max_abs_delta","n_loo","any_sig_flip","any_direction_flip"
"Parenchyma","Astrocytes3","Disease_effect",0.576547192207982,0.00169445272011567,0.0384599030682573,1.02163068371658,0.538087289139725,4,TRUE,FALSE
"Parenchyma","Oligodendrocytes6","Disease_effect",0.208408608911603,0.433630657398588,-0.0925740584033639,0.744395618257579,0.535987009345976,4,TRUE,TRUE
"Parenchyma","Microglia2","Disease_effect",4.75420799435575,3.94047678017833e-35,4.30116199690888,5.28354795730583,0.529339962950083,4,FALSE,FALSE
"Arteries","ExNeuron3","Disease_effect",0.131131795522455,0.679972463351625,-0.394932830302787,0.613747929845021,0.526064625825242,4,TRUE,TRUE
"Capillaries","InhNeuron2","Disease_effect",-0.0165935466511694,0.962227301294124,-0.523243049646535,0.48476996476176,0.506649502995365,4,FALSE,TRUE
"Capillaries","Microglia2","Disease_effect",4.41891078993006,6.0672856103111e-40,4.13473485942021,4.91610163083765,0.497190840907582,4,FALSE,FALSE
"Capillaries","Microglia1","Disease_effect",-0.304926434295854,0.551331452522641,-0.655765599678583,0.178829991664158,0.483756425960012,4,FALSE,TRUE
"Arteries","Astrocytes3","Disease_effect",0.490848947490189,0.0340629875044278,0.00774755675086406,0.938301190247979,0.483101390739325,4,TRUE,FALSE
"Capillaries","InhNeuron3","Disease_effect",0.222638077348742,0.641452519722554,0.115429630198696,0.694296184895972,0.47165810754723,4,FALSE,FALSE
"Arteries","ExNeuron5","Disease_effect",0.694435877955495,0.000328549323213175,0.230615271375602,1.04695091214257,0.463820606579893,4,TRUE,FALSE
"Parenchyma","ExNeuron5","Disease_effect",0.959604156392977,1.92798333422755e-07,0.56260651237318,1.4217993801132,0.462195223720221,4,FALSE,FALSE
"Parenchyma","ExNeuron3","Disease_effect",0.47982108236823,0.0200611054167211,0.0194038018067231,0.897081308836249,0.460417280561507,4,TRUE,FALSE
"Capillaries","ExNeuron7","Disease_effect",0.791470005282455,0.0479851404425141,0.332207362133843,1.19990304458025,0.459262643148612,4,TRUE,FALSE
"Parenchyma","InhNeuron5","Disease_effect",0.639442510095918,0.0280736994996035,0.284617708771808,1.08632254403044,0.446880033934522,4,TRUE,FALSE
"Capillaries","VLMC2","Disease_effect",1.0085978992734,7.14737080650167e-05,0.856197287696247,1.44748341371851,0.438885514445107,4,FALSE,FALSE
"Parenchyma","Oligodendrocytes2","Disease_effect",1.25183389286408,6.07063855092995e-11,0.962143665830461,1.67028505541244,0.41845116254836,4,FALSE,FALSE
"Capillaries","ExNeuron4","Disease_effect",1.15165012637707,1.24684456249786e-05,0.739781905047754,1.35463957790079,0.411868221329316,4,FALSE,FALSE
"Parenchyma","ExNeuron8","Disease_effect",0.104162431378301,0.775488946499262,-0.276601362996584,0.507760693670943,0.403598262292642,4,FALSE,TRUE
"Capillaries","InhNeuron5","Disease_effect",0.358579420570917,0.293884685842524,0.161537432142658,0.759357969244556,0.400778548673639,4,FALSE,FALSE
"Capillaries","ExNeuron13","Disease_effect",0.286819180759071,0.290460019439408,-0.107593391231514,0.662145997537527,0.394412571990585,4,TRUE,TRUE
"Capillaries","Oligodendrocytes5","Disease_effect",0.49738411962043,0.239719785271168,0.232252174622431,0.88716249539986,0.38977837577943,4,FALSE,FALSE
"Arteries","Astrocytes1","Disease_effect",0.882950794517269,8.54244300921904e-05,0.580861182846544,1.26714946065727,0.384198666139998,4,FALSE,FALSE
"Capillaries","OPC2","Disease_effect",0.0239498819558115,0.962227301294124,-0.358268939844462,0.282458910825136,0.382218821800274,4,FALSE,TRUE
"Arteries","ExNeuron12","Disease_effect",-0.0155193955786825,0.969693555118976,-0.394391099206603,0.275363042468237,0.37887170362792,4,FALSE,TRUE
"Capillaries","InhNeuron4","Disease_effect",1.77520398000507,4.58099560112368e-08,1.46243776620247,2.15404023191592,0.378836251910853,4,FALSE,FALSE
"Parenchyma","ExNeuron9","Disease_effect",1.3319805912897,2.04643781544842e-08,0.992056148076768,1.69774710381427,0.365766512524572,4,FALSE,FALSE
"Capillaries","ExNeuron12","Disease_effect",0.592011214804144,0.182564282844932,0.228276952238651,0.933959174705787,0.363734262565493,4,TRUE,FALSE
"Arteries","VLMC1","Disease_effect",1.24496621656545,5.30976572247705e-10,0.98396509497434,1.60504943602062,0.360083219455171,4,FALSE,FALSE
"Arteries","ExNeuron8","Disease_effect",0.815515448081749,3.41344053199008e-05,0.456062580300454,1.08659811319547,0.359452867781295,4,FALSE,FALSE
"Arteries","Endothelial","Disease_effect",0.0837140795448481,0.712091265760657,-0.150697525140092,0.442668730182521,0.358954650637673,4,FALSE,TRUE
"Parenchyma","InhNeuron3","Disease_effect",0.597616897269371,0.0424629362225544,0.361886212597931,0.954782581701617,0.357165684432246,4,TRUE,FALSE
"Capillaries","Astrocytes1","Disease_effect",0.416017424362946,0.182564282844932,0.0597361078637658,0.660549275122849,0.35628131649918,4,FALSE,FALSE
"Capillaries","ExNeuron6","Disease_effect",0.447078441193701,0.293884685842524,0.296226242479508,0.80186226561095,0.354783824417249,4,FALSE,FALSE
"Parenchyma","ExNeuron6","Disease_effect",0.540181730202605,0.0418480739335774,0.333307297273725,0.880529121811922,0.340347391609316,4,TRUE,FALSE
"Parenchyma","VLMC2","Disease_effect",0.577655225785046,0.00897827836761914,0.237472743422661,0.888619073296784,0.340182482362385,4,TRUE,FALSE
"Arteries","VLMC2","Disease_effect",0.30842977145181,0.238548563027342,0.10932786095731,0.646667888821378,0.338238117369568,4,TRUE,FALSE
"Capillaries","Oligodendrocytes2","Disease_effect",0.483828675042805,0.129194436896142,0.191930215505628,0.819949138687953,0.336120463645148,4,TRUE,FALSE
"Parenchyma","ExNeuron2","Disease_effect",0.0177828772153051,0.915992001830417,-0.317714650358162,0.237790111209074,0.335497527573467,4,FALSE,TRUE
"Parenchyma","Astrocytes4","Disease_effect",0.478136223003783,0.0249278049086834,0.191973906686888,0.812334580760183,0.3341983577564,4,TRUE,FALSE
"Parenchyma","VLMC1","Disease_effect",1.51768794338885,1.18316348904035e-09,1.29626470986856,1.85152944057716,0.33384149718831,4,FALSE,FALSE
"Capillaries","ExNeuron9","Disease_effect",0.987846182575411,0.00384566457925981,0.654901777944357,1.30081178968508,0.332944404631054,4,TRUE,FALSE
"Parenchyma","ExNeuron1","Disease_effect",0.206517047017949,0.367564420778989,-0.115648389926685,0.533065590806554,0.326548543788606,4,TRUE,TRUE
"Capillaries","Astrocytes2","Disease_effect",0.0199899546162927,0.962227301294124,-0.275384890926218,0.341787310104745,0.321797355488453,4,FALSE,TRUE
"Arteries","OPC2","Disease_effect",0.255158816432555,0.299624332984232,-0.0658637440352195,0.433352447743766,0.321022560467775,4,FALSE,TRUE
"Capillaries","SMC","Disease_effect",0.850786871961728,0.0372924368433253,0.682218577612986,1.16437367692605,0.313586804964327,4,TRUE,FALSE
"Arteries","InhNeuron3","Disease_effect",0.419670663094213,0.0904990231348863,0.108438068182393,0.662734156489131,0.31123259491182,4,TRUE,FALSE
"Parenchyma","Astrocytes5","Disease_effect",-0.432009702215263,0.0142400690863081,-0.590551570933432,-0.121553214915876,0.310456487299387,4,TRUE,FALSE
"Arteries","Microglia2","Disease_effect",4.93254573893307,9.46916864021272e-72,4.62323262685571,5.22191933838833,0.309313112077364,4,FALSE,FALSE
"Capillaries","ExNeuron8","Disease_effect",0.401698727366958,0.293884685842524,0.135467076011972,0.706241114637558,0.3045423872706,4,FALSE,FALSE
"Arteries","Microglia1","Disease_effect",-0.23296275963569,0.577873641808321,-0.537111379090426,-0.0282476414347037,0.304148619454736,4,FALSE,FALSE
"Arteries","ExNeuron10","Disease_effect",0.48506030818342,0.191418074947804,0.182768916905154,0.678523220166167,0.302291391278266,4,FALSE,FALSE
"Parenchyma","Pericytes","Disease_effect",1.07084793216423,0.00295438437734668,0.821575934996882,1.37287800173306,0.302030069568827,4,FALSE,FALSE
"Parenchyma","Oligodendrocytes8","Disease_effect",1.60692410700712,3.42126704629627e-08,1.43165722044015,1.90714530555595,0.30022119854883,4,FALSE,FALSE
"Parenchyma","Fibroblast","Disease_effect",0.938707327979071,0.000449461835791553,0.748708271565283,1.23530936838531,0.296602040406237,4,FALSE,FALSE
"Arteries","Astrocytes5","Disease_effect",-0.256767665037087,0.217159746855091,-0.552789097797239,-0.163630407484235,0.296021432760153,4,TRUE,FALSE
"Arteries","Fibroblast","Disease_effect",-0.168408486431525,0.558329085506219,-0.430153480310489,0.1244172946927,0.292825781124224,4,FALSE,TRUE
"Parenchyma","InhNeuron1","Disease_effect",1.06178266844184,0.00180619480526617,0.867843164599273,1.35345285777724,0.291670189335401,4,FALSE,FALSE
"Parenchyma","InhNeuron4","Disease_effect",2.19750250381322,6.89802994547579e-12,1.95528482392176,2.48774128044512,0.290238776631892,4,FALSE,FALSE
"Capillaries","Oligodendrocytes7","Disease_effect",0.446750952645979,0.191632186088845,0.156613752572749,0.650909336865881,0.29013720007323,4,TRUE,FALSE
"Capillaries","Oligodendrocytes6","Disease_effect",-0.130436093395457,0.674334339101904,-0.420120909759399,0.153402294247807,0.289684816363942,4,FALSE,TRUE
"Capillaries","VLMC1","Disease_effect",1.05426481462546,0.000283335727607799,0.766023112724895,1.29579745139578,0.288241701900563,4,FALSE,FALSE
"Arteries","Pericytes","Disease_effect",1.12195971466881,0.000209062363953407,0.922042858697875,1.40754969958792,0.285589984919108,4,FALSE,FALSE
"Parenchyma","SMC","Disease_effect",0.617901755127779,0.0430553582309818,0.370584636662119,0.903464331211064,0.285562576083285,4,TRUE,FALSE
"Capillaries","Microglia3","Disease_effect",1.22656865812637,4.89528744690498e-05,1.04089198729898,1.51181903133111,0.285250373204742,4,FALSE,FALSE
"Arteries","Oligodendrocytes1","Disease_effect",0.859427778716384,0.00581730404408212,0.712055348169027,1.13230175085882,0.272873972142439,4,TRUE,FALSE
"Capillaries","ExNeuron1","Disease_effect",-0.0665159400374052,0.875977498133967,-0.160965359818712,0.206014299646717,0.272530239684122,4,FALSE,TRUE
"Parenchyma","OPC1","Disease_effect",-5.30231413878243,4.75466815655082e-144,-5.43411868088168,-5.03022431902274,0.272089819759693,4,FALSE,FALSE
"Capillaries","Fibroblast","Disease_effect",0.345988433616774,0.232846254690021,0.0802731733346858,0.497874223513151,0.265715260282088,4,FALSE,FALSE
"Arteries","ExNeuron14","Disease_effect",1.26129393102287,2.78187785634744e-05,1.08299538089718,1.52303624679174,0.261742315768865,4,FALSE,FALSE
"Capillaries","Oligodendrocytes3","Disease_effect",1.56803265107447,4.22143972038657e-08,1.31331380482576,1.80048820272259,0.254718846248706,4,FALSE,FALSE
"Capillaries","ExNeuron5","Disease_effect",0.625289849068621,0.0600142205868526,0.384533151220461,0.879285200673884,0.253995351605263,4,TRUE,FALSE
"Parenchyma","Oligodendrocytes1","Disease_effect",0.831951117418821,0.00897827836761914,0.724903283806623,1.08032945022621,0.248378332807387,4,TRUE,FALSE
"Capillaries","Oligodendrocytes8","Disease_effect",1.00905753385252,0.0265625174063499,0.829480301121406,1.25672625343701,0.24766871958449,4,TRUE,FALSE
"Capillaries","Pericytes","Disease_effect",0.430810967470284,0.296209884807797,0.356603004639256,0.673994078093556,0.243183110623272,4,FALSE,FALSE
"Capillaries","ExNeuron10","Disease_effect",0.0422972015359105,0.962227301294124,-0.0531369195747948,0.282064918682346,0.239767717146435,4,FALSE,TRUE
