"region","celltype","contrast","full_estimate","full_p_adj","min_loo_estimate","max_loo_estimate","max_abs_delta","n_loo","any_sig_flip","any_direction_flip"
"Arteries","Oligodendrocytes4","AD_Amyloid_vs_Control",0.789492232474931,0.00213287820684102,0.699681162142895,0.981598028930198,0.192105796455267,4,FALSE,FALSE
"Parenchyma","Astrocytes5","AD_Amyloid_vs_Control",0.555991447043103,0.0335887301360407,0.368304931687836,0.668673805368535,0.187686515355267,4,TRUE,FALSE
"Capillaries","OPC1","AD_Amyloid_vs_Control",0.651703322425387,0.00972381091531829,0.468477217803904,0.814862237144762,0.183226104621483,4,TRUE,FALSE
"Capillaries","Astrocytes5","AD_Amyloid_vs_Control",0.918590005523097,0.000814735530866513,0.735445848542806,1.09491907828902,0.183144156980291,4,FALSE,FALSE
"Arteries","ExNeuron8","AD_Amyloid_vs_Control",0.730101643807912,0.000211678032997697,0.55024229275281,0.862834703557234,0.179859351055103,4,FALSE,FALSE
"Arteries","InhNeuron5","AD_Amyloid_vs_Control",0.935602557970382,1.38941557704705e-07,0.755995497964438,1.09214911083963,0.179607060005944,4,FALSE,FALSE
"Arteries","ExNeuron5","AD_Amyloid_vs_Control",0.944060297283994,2.10132975195844e-05,0.782953947833872,1.10423942783169,0.161106349450122,4,FALSE,FALSE
"Capillaries","Pericytes","AD_Amyloid_vs_Control",0.831341939891726,0.00199243395427402,0.683655983683478,0.956358939935794,0.147685956208248,4,FALSE,FALSE
"Arteries","Astrocytes5","AD_Amyloid_vs_Control",0.619856397669973,0.0427566205289603,0.487503578315376,0.75590306783095,0.136046670160977,4,TRUE,FALSE
"Arteries","ExNeuron13","AD_Amyloid_vs_Control",0.951469387185127,3.83373062375749e-11,0.816458838935021,1.0398311615393,0.135010548250106,4,FALSE,FALSE
"Arteries","VLMC1","AD_Amyloid_vs_Control",0.723814541573309,0.00724642558686442,0.614153905910369,0.858341836566998,0.134527294993689,4,FALSE,FALSE
"Arteries","InhNeuron2","AD_Amyloid_vs_Control",0.849168670054261,0.000699828532427642,0.715560227670435,0.971801676361564,0.133608442383826,4,FALSE,FALSE
"Parenchyma","Oligodendrocytes8","AD_Amyloid_vs_Control",0.692716688497351,0.000707718324566507,0.635915658280753,0.825998706591639,0.133282018094288,4,TRUE,FALSE
