"region","celltype","contrast","full_estimate","full_p_adj","min_loo_estimate","max_loo_estimate","max_abs_delta","n_loo","any_sig_flip","any_direction_flip"
"Arteries","Oligodendrocytes2","Amyloid_effect",-0.627643962105958,0.106751542861059,-1.0735802783368,-0.201545566821396,0.445936316230842,4,TRUE,FALSE
"Capillaries","ExNeuron6","Amyloid_effect",-0.0317666661675263,0.948365770858459,-0.476769473089014,0.40023126605012,0.445002806921488,4,FALSE,TRUE
"Capillaries","Microglia5","Disease_effect",0.366126121645765,0.21013097443965,-0.0417080860849738,0.803709297745367,0.437583176099602,4,FALSE,TRUE
"Arteries","Astrocytes1","Amyloid_effect",0.414323904599072,0.0592945945892268,-0.0210771923971252,0.69887799028218,0.435401096996197,4,TRUE,TRUE
"Parenchyma","InhNeuron4","Disease_effect",0.806835307487754,0.000387084132218185,0.372118918003566,0.977345712635708,0.434716389484188,4,TRUE,FALSE
"Parenchyma","ExNeuron7","Disease_effect",0.518632061374611,0.049538430902565,0.29382648152732,0.946950131229093,0.428318069854482,4,TRUE,FALSE
"Parenchyma","SMC","AD_overall_vs_Control",0.845660131320339,2.45068060218452e-05,0.465467413699928,1.26992830144998,0.424268170129645,4,FALSE,FALSE
"Capillaries","ExNeuron9","Disease_effect",0.651939895037248,0.0737961722829572,0.328373060629094,1.075981927355,0.424042032317755,4,TRUE,FALSE
"Capillaries","ExNeuron2","AD_overall_vs_Control",0.579450415414165,0.0158587162899544,0.155437238131384,0.786033871223491,0.42401317728278,4,TRUE,FALSE
"Capillaries","InhNeuron3","AD_overall_vs_Control",0.87429279105957,0.000506627630654368,0.450500980520666,1.12641406485119,0.423791810538904,4,TRUE,FALSE
"Capillaries","ExNeuron1","AD_overall_vs_Control",0.738882768514533,0.0145334930797568,0.507325231258259,1.16157027880555,0.422687510291013,4,TRUE,FALSE
"Parenchyma","OPC3","Disease_effect",1.02140964807281,3.71246126928206e-06,0.799019993588972,1.44408205454008,0.42267240646727,4,FALSE,FALSE
"Parenchyma","ExNeuron6","AD_overall_vs_Control",0.889734594487732,0.00228880925255284,0.467734157548153,1.28445189584408,0.422000436939579,4,TRUE,FALSE
"Parenchyma","OPC3","AD_overall_vs_Control",0.842525377759309,5.01373687466409e-05,0.63616062829887,1.26226082702738,0.419735449268068,4,FALSE,FALSE
