"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Insulin Receptor Recycling R-HSA-77387",0.289672544080605,0.941129032258064,0.0835990603684159,0.365104648531237,1.13399144833394,26,"ATP6V1G1;ATP6V1D;ATP6V0A1;ATP6V1G2;ATP6AP1;ATP6V1B1;ATP6V1C1;ATP6V1B2;ATP6V0D2;ATP6V1A;ATP6V0E1;ATP6V0C"
"Neddylation R-HSA-8951664",0.293279022403259,0.941129032258064,0.0718276293603809,0.256309200927584,1.08432714390048,234,"KCTD6;ASB14;PSMA7;NEURL2;EPAS1;FBXO21;SOCS3;PSMB9;GAN;ASB17;PSMB4;PSMB3;NUB1;FBXW8;FBXL12;FBXO11;ASB8;VCP;PSMC3;FBXO15;PSMB5;LMO7;KBTBD13;ASB9;CCDC22;CCNF;RBBP7;OBSL1;DCUN1D2;FBXO22;DDB2;CUL7;ASB11;KBTBD8;ASB5;HIF3A;FBXL5;DDB1;FBXO10;FBXO32;UCHL3;PSMA1;PSMA2;PSMF1;DCUN1D5;DCAF6;DCUN1D4;DCAF7;UBB;WSB1;KLHL11;PSMC2;FBXO17;FBXO6;SOCS2;GPS1;RBX1;ERCC8;WSB2;SPSB3;PSMD7;SEM1;FBXO27;FBXL16;UBXN7;COMMD1;FBXO9;COPS4;CCDC8;KLHL5;FBXO7;LRRC41;ASB16;DCAF10;COMMD4;KLHL20;UBE2F;PSME1;SPSB2;DCAF13;PSMD11;COPS5;PSMD3;ASB7;ASB18;COPS2;FBXO30;ASB10;LRR1;KCTD7"
"Phospholipid Metabolism R-HSA-1483257",0.289662231320369,0.941129032258064,0.0727141077934447,0.25999611159868,1.09135879237413,207,"PTDSS1;LPIN3;INPP5J;LIPI;STARD7;HADHB;MTMR4;TPTE2;AWAT2;PIK3R2;RAB14;OCRL;SELENOI;PIK3C3;SLC44A5;PI4KB;FIG4;PIK3R3;PLA2G6;GPD1L;PIK3C2A;MTMR6;INPP5D;PLEKHA6;GPD1;PCYT1A;PCYT2;MTMR12;OSBPL5;PCTP;PLEKHA3;BCHE;TNFAIP8;TPTE;LPIN1;PLA2G4A;PLA2G4B;MTMR9;PIK3R4;INPP4B;LPCAT3;PLD3;CRLS1;PLA2G1B;PRKCSH;AGPAT4;SLC44A2;PITPNM3;PIKFYVE;CSNK2B;PNPLA3;ARF3;GPD2;PITPNM1;CEPT1;BMX;PLA2G2F;PCYT1B;CPNE6;MTMR3;PLA2G2E;INPPL1;PLA2G2A;PLA1A;PIP4K2B;PLA2R1;LPIN2;SLC44A3;PLA2G5;MTMR2;PIK3CG"
"Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200",0.293548387096774,0.941129032258064,0.0745500777420554,0.278743659041306,1.09946583830643,111,"NDUFA7;COX7C;ATP5F1A;NDUFA8;COX14;COX5A;SLC25A14;NDUFV1;NDUFA12;NDUFAB1;NDUFA13;COX20;NDUFS8;NDUFC2;NDUFB1;SCO2;NDUFA6;ATP5F1E;NDUFAF2;NDUFS1;NDUFC1;CYCS;DMAC2L;NDUFB5;UQCR11;SDHA;NDUFV3;ETFDH;ATP5F1D;COX7A2L;ATP5F1B;NDUFS3;COX6C;NDUFAF6;NDUFA9;ATP5MC2;COX7B;NDUFA5;ATP5MC3;SCO1;NDUFAF7;TACO1;COQ10A;NDUFB3;NDUFB4;NDUFS4;NDUFAF5;NDUFA2;NDUFS5;COX19;COX8A;NDUFS7;UQCRC1;COX5B;NDUFA10;COX6A1;LRPPRC;ATP5ME;ETFB"
"Signaling By NTRK3 (TRKC) R-HSA-9034015",0.289299867899604,0.941129032258064,0.0862865626267245,0.41654218201466,1.1609401954274,16,"NELFB;NTRK3;GRB2;BAX;SOS1"
"Synaptic Adhesion-Like Molecules R-HSA-8849932",0.290178571428571,0.941129032258064,0.173747838999571,-0.316167571226236,-1.13674587896914,21,"DLG1;FLOT2;GRIN2A;LRFN4;GPRIN1;GRIN2B"
"Synthesis, Secretion, And Inactivation Of Glucagon-like Peptide-1 (GLP-1) R-HSA-381771",0.291773778920308,0.941129032258064,0.0843144320642653,0.383638456453465,1.13858000436189,21,"PCSK1;SPCS1;GNG13;GNAT3;LEP;SEC11A;GNB1;CTNNB1;SPCS2"
"APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143",0.301535087719298,0.943133479212254,0.0741758965588009,0.286869437804238,1.10552281300187,86,"PSMA7;PSMB9;PSMB4;RB1;PSMB3;MAD2L1;CDC27;CDK2;PSMC3;PSMB5;AURKB;PSMA1;PSMA2;CDC14A;PSMF1;ANAPC1;FBXO5;UBE2C;UBB;PSMC2;ANAPC11;ANAPC16;PSMD7;SEM1;ANAPC4"
"Autodegradation Of Cdh1 By Cdh1:APC/C R-HSA-174084",0.299659477866061,0.943133479212254,0.0762797180809272,0.303851412980637,1.12388243921142,62,"PSMA7;PSMB9;PSMB4;PSMB3;CDC27;PSMC3;PSMB5;PSMA1;PSMA2;PSMF1;ANAPC1;UBE2C;UBB;PSMC2;ANAPC11;ANAPC16;PSMD7;SEM1;ANAPC4"
"Chondroitin Sulfate Biosynthesis R-HSA-2022870",0.301813471502591,0.943133479212254,0.0828962134571565,0.38665593529341,1.13045803590874,20,"CHST9;VCAN;CSPG5;CHST7;CHSY1;CSPG4;CHSY3;CHST13;DCN"
