"gene","statistic","p.value","p_adj"
"PKD1",0.32728155467202,4.04476684029203e-06,0.000205831241169738
"SYNPO",0.326987626133396,4.13088704198559e-06,0.000209642517380769
"STX1A",0.326469752041535,4.28687971235144e-06,0.000216969554221885
"KCNT1",0.326128584987775,4.39268703760947e-06,0.00022172384625512
"RIDA",0.325615959619817,4.55634718951357e-06,0.000229090860338068
"CLIP3",0.325594964724201,4.56317198788613e-06,0.000229090860338068
"SGIP1",0.325320281506559,4.65336283955411e-06,0.000232992505071079
"RAB12",0.325238051498729,4.68069040838123e-06,0.000233734155259166
"KLHDC2",0.325192562558228,4.69587322640696e-06,0.000233867009003671
"BRSK1",0.324842647631295,4.81423848606879e-06,0.000239124249909098
"GNAO1",0.324391257375551,4.97112032540589e-06,0.000245884839414518
"ADAP1",0.324375511203839,4.97667965831484e-06,0.000245884839414518
"CACNA1E",0.324125322031081,5.06580762247404e-06,0.000248971113571908
"CYSTM1",0.322967103622932,5.49853951568608e-06,0.000269529459304339
"ATP6V0A1",0.322608440822825,5.63951032941406e-06,0.000274788104804266
"SATB2",0.322604941673556,5.6409024100964e-06,0.000274788104804266
"GP1BB",0.322582197203305,5.64995889081377e-06,0.000274788104804266
"SLC17A7",0.322498217620841,5.68351794847536e-06,0.000275702288846041
"TET3",0.321994340126057,5.88888103231505e-06,0.000284924202485792
"MEF2C",0.321814133938686,5.96402238276702e-06,0.000287814165427796
"ARHGDIG",0.321348747085865,6.16231000602102e-06,0.000295645466428657
"RTL8C",0.321287511973651,6.18886162316805e-06,0.000295645466428657
