"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GPER1 Signaling R-HSA-9634597",0.000107800858512052,0.000905061884054419,0.538434096309916,0.594984489925863,1.9402533010336,43,"PRKAR1B;ADCY1;GNB1;GNAS;GNG2;PRKAR1A;GNG3;PRKAR2B;PRKACB;PRKCA;GNB2;ADCY2;GNG7;GNAZ;ADCY5"
"Translocation Of SLC2A4 (GLUT4) To Plasma Membrane R-HSA-1445148",0.000107363531636118,0.000905061884054419,0.538434096309916,0.579204411491242,1.93200638389396,51,"CALM1;YWHAG;YWHAH;VAMP2;YWHAB;KIF3A;MYO5A;RAB11A;YWHAE;EXOC7;KIFAP3;YWHAQ;RAB14;RHOQ;RALGAPB;YWHAZ;AKT2;PRKAG2;RAB10;AKT1"
"Extracellular Matrix Organization R-HSA-1474244",0.000110139183250686,0.000911577495415252,0.538434096309916,-0.285783005427777,-1.48106154145668,290,"FBN3;JAM3;HSPG2;DCN;ADAMTS1;COL1A2;COLGALT1;ICAM2;SERPINH1;VCAM1;KLK2;COL4A1;COL8A1;CAPN12;COL6A2;ADAMTS4;FN1;CD44;ITGA10;SPARC;BGN;ITGB5;PLOD3;ITGB1;COL1A1;ADAM15;TGFB1;PPIB;CAPN5;MMP28;BMP1;TNXB;COL4A2;PSEN1;TLL2;MATN3;CD151;CTRB1;LAMA4;MMP12;FMOD;PECAM1;CAPN13;NID1;COL23A1;ITGAD;COL9A2;COL11A2;MMP13;TIMP1;FGB;ITGA11;P4HA2;CTSD;COL16A1;ADAMTS18;MMP14;BMP4;CAPN14;COL6A3;MFAP3;CEACAM1;LOXL3;MADCAM1;MMP1;PDGFB;LAMC2;COL5A2;ITGB6;NTN4;AGRN;FBLN1;ITGA8;GDF5;COL6A1;MMP2;MFAP4;LAMA5;MMP11;ITGA3;PCOLCE;LAMC3;SDC2;LAMA1;ADAMTS16;COL22A1;DSPP;ADAMTS14;ICAM3;ITGAX;KLK7"
"RAB Geranylgeranylation R-HSA-8873719",0.000109581080188595,0.000911577495415252,0.538434096309916,0.540174391711878,1.87504866917853,62,"RAB6B;RAB3A;RAB12;RAB11A;RAB2A;RAB7A;RAB3C;RAB6A;RAB24;RAB40C;RAB31;RAB1A;RAB26;RAB14;RAB15;RAB36;RAB39A;RAB40B;RAB10;RAB38;CHML;RAB5B;RAB23;RAB30"
"G Alpha (Z) Signaling Events R-HSA-418597",0.000116892093512009,0.000960655444567003,0.538434096309916,0.577661703379771,1.90949923817937,47,"PRKCB;ADCY1;RGS4;GNB1;GNAS;GNG2;GNG3;PRKCG;PRKCA;GNB2;ADCY2;GNG7;PRKCE;GNAZ;ADCY5"
"RAB GEFs Exchange GTP For GDP On RABs R-HSA-8876198",0.000123070679909047,0.00100436002415285,0.518848077743792,0.49549110988347,1.81755015146201,87,"RAB6B;RAB3A;GDI1;RAB12;AKT3;RAB7A;YWHAE;RAB6A;MADD;TRAPPC1;TRAPPC5;ULK1;RAB3GAP1;DENND1A;DENND6B;TRAPPC6B;RAB31;DENND1B;RAB1A;HPS4;SBF1;RAB14;AKT2;ALS2;RAB39A;DENND6A;TRAPPC12;RAB10;RAB38;AKT1;CHML;RAB5B;TRAPPC2;DENND5B;DENND2C;TRAPPC13"
"PTEN Regulation R-HSA-6807070",0.000126273591532375,0.00101628469874677,0.518848077743792,0.448288856956672,1.75342863625381,137,"MAPK1;CBX6;AKT3;PTEN;LAMTOR2;RBBP7;PSMD2;MTA3;UBB;PSMB3;MAPK3;PSMD8;PSMD14;PSMD7;CHD3;STUB1;VAPA;TNRC6A;LAMTOR3;RRAGD;PSMC5;PSMC3;PSMB1;PSMC1;CHD4;RING1;MTA1;PSMA1;RNF146;LAMTOR5;RHEB;PSMA4;RRAGA;PSMA6;AKT2;TNRC6C;MLST8;RPTOR;ATN1;SEM1;AKT1;PSME3;SCMH1;PSMF1;PSMB11;AGO1;PSMB2;JUN;CSNK2B;PSMC2;PSMB7;PHC1;XIAP;PSMA7;REST;USP7;PSMB5"
"Selective Autophagy R-HSA-9663891",0.000125707895301707,0.00101628469874677,0.518848077743792,0.53054063918203,1.83680713925399,60,"PINK1;DYNLL1;DYNC1H1;PARK7;HSPA8;MAP1LC3B;TOMM20;DYNC1I1;DYNLL2;VDAC1;TOMM5;MAP1LC3A;UBB;VCP;TOMM6;ULK1;HSP90AA1;UBE2V1;TOMM7;PRKAG2;PLIN2;NBR1;CSNK2B;ATG12;TOMM70"
"Formation Of Incision Complex In GG-NER R-HSA-5696395",0.00013225459746122,0.00105713092628249,0.518848077743792,0.597434385070602,1.92245353204694,40,"ERCC3;UBE2V2;CUL4B;UBB;SUMO1;MNAT1;RAD23A;XPC;RNF111;PIAS1;DDB1;CETN2;PIAS3;RPA3;ERCC4;POLR1A;CDK7;POLR1B;ERCC2;PARP1;RBX1;XPA;GTF2H5;GTF2H1"
"Anchoring Of Basal Body To Plasma Membrane R-HSA-5620912",0.000136640278570576,0.00108475649722355,0.518848077743792,0.484344247922268,1.80012740859004,96,"TUBA4A;YWHAG;DYNLL1;DYNC1H1;PAFAH1B1;RAB11A;PRKAR2B;DCTN1;DCTN3;YWHAE;TUBB4B;PRKCA;TUBB4A;PPP2R1A;AHI1;MARK4;DCTN2;CSNK1E;CEP164;CSNK1D;SFI1;CETN2;CEP57;B9D1;TTBK2;TCTN1;HSP90AA1;CEP70;RPGRIP1L;CEP135;CLASP1;ALMS1;MKS1;TMEM67"
"Glycolysis R-HSA-70171",0.00014628562297225,0.00115348190546362,0.518848077743792,0.520798059437409,1.83935864650923,67,"ENO2;TPI1;PFKP;ALDOC;PKM;ENO1;PGK1;PFKM;PGM2L1;PRKACB;PRKCA;PPP2R1A;PPP2CA;PGAM4;PPP2CB;RANBP2;NUP58;SEH1L;PPP2R5D"
"RHO GTPase Effectors R-HSA-195258",0.000157403900137876,0.0012328211507443,0.518848077743792,0.383076042423467,1.59570008154737,258,"CALM1;YWHAG;PRKCB;YWHAH;KIF5A;MAPK1;EVL;CYFIP2;KLC1;DYNLL1;YWHAB;PFN2;DYNC1H1;GRB2;RANGAP1;PRKCZ;DYNC1I1;PAFAH1B1;ROCK2;ABI2;NCKIPSD;DYNLL2;YWHAE;PRKCA;PPP2R5B;WASL;ARPC2;MAPK3;PPP2R1A;PPP2CA;CLIP1;ACTR2;ABI1;WASF1;WASF3;PPP2CB;RANBP2;WIPF2;PPP2R5C;H2AZ1;PPP1R12B;ARHGEF7;CENPQ;SEH1L;MYH10;YWHAQ;PPP1CB;ARPC3;CTTN;PPP2R5D;LIMK1;CENPT;RHOQ;TAOK1;ARPC1A;NDC80;PPP1CC;ACTR3;NUDC;DIAPH1;YWHAZ;PIK3R4;H2AZ2;CTNNB1;NCKAP1;H2BC3;CLASP1;MAPK14"
"Prefoldin Mediated Transfer Of Substrate To CCT/TriC R-HSA-389957",0.000163105195246312,0.00126895841901631,0.518848077743792,0.668701302954044,1.95332323721602,26,"TUBA4A;TUBB2A;TUBA1C;PFDN5;TUBB2B;TUBB4B;TUBB4A;CCT2;PFDN6;TCP1;CCT6A;VBP1"
"EPH-Ephrin Signaling R-HSA-2682334",0.000166303129222524,0.00128526987948798,0.518848077743792,0.49278802109724,1.80763473757298,87,"DNM1;GIT1;AP2M1;EPHB6;CLTB;GPRIN1;AP2A1;SYNGAP1;NGEF;CLTC;GRIN2B;AP2B1;ROCK2;AP2S1;EPHA4;WASL;ARPC2;ACTR2;ARHGEF7;CLTA;MYH10;KALRN;ARPC3;LIMK1;ARPC1A;ACTR3;VAV3;FYN"
"Formation Of ATP By Chemiosmotic Coupling R-HSA-163210",0.00016946629382208,0.00130109976901557,0.518848077743792,0.748858911689008,1.9249113313766,16,"ATP5F1B;ATP5MF;ATP5F1D;ATP5PF;ATP5PO;ATP5PB;ATP5F1A;ATP5PD;ATP5MC3;ATP5ME;ATP5MC2"
