ROI_ID,Scan Name,Segment (Name/ Label),Segment Tags,Custom Segment Name,LOT_Human_NGS_Whole_Transcriptome_Atlas_RNA_1_0,GeoMx_ROI_ID,Scan_ID,disease_status,pathology,region,Astrocytes1,Astrocytes2,Astrocytes3,Astrocytes4,Astrocytes5,Endothelial,ExNeuron1,ExNeuron10,ExNeuron11,ExNeuron12,ExNeuron13,ExNeuron14,ExNeuron2,ExNeuron3,ExNeuron4,ExNeuron5,ExNeuron6,ExNeuron7,ExNeuron8,ExNeuron9,Fibroblast,InhNeuron1,InhNeuron2,InhNeuron3,InhNeuron4,InhNeuron5,Microglia1,Microglia2,Microglia3,Microglia4,Microglia5,OPC1,OPC2,OPC3,Oligodendrocytes1,Oligodendrocytes2,Oligodendrocytes3,Oligodendrocytes4,Oligodendrocytes5,Oligodendrocytes6,Oligodendrocytes7,Oligodendrocytes8,Pericytes,SMC,VLMC1,VLMC2
2534_F_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 002,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,0.0013318287,0.0015413817,0.003164653,0.0024559768,0.001980349,0.0064683203,0.0041072504,0.0034164744,0.008037939,0.0034156556,0.005525066,0.006796368,0.0031993007,0.0038356928,0.00352475,0.004674607,0.0036663697,0.0031623885,0.002531511,0.003722398,0.41768652,0.0032543535,0.0043486157,0.0035960395,0.0035936586,0.005167895,0.0081607755,0.008868455,0.005346282,0.024669133,0.08063939,0.0058858898,0.0068374486,0.0060298904,0.09453814,0.023103194,0.0106755,0.015693052,0.010959179,0.056402836,0.07562719,0.02141846,0.0058640502,0.010240706,0.0035838566,0.011251199
2534_F_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 003,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,0.0024937,0.0042941296,0.0073512597,0.0030412,0.014907256,0.007089336,0.0025092873,0.01015364,0.0037317516,0.0045594387,0.0073969373,0.006588441,0.0030114232,0.005452728,0.0059745936,0.0023130223,0.0039282017,0.0017863982,0.0017270861,0.0028850967,0.40664595,0.0024584185,0.00328357,0.0024848427,0.0037404909,0.0066298186,0.020510184,0.02301678,0.004210616,0.020107247,0.04897182,0.0057923174,0.0077497624,0.0050872695,0.042000085,0.047326382,0.008602969,0.006193217,0.006469706,0.022322373,0.15042605,0.024184361,0.006365135,0.0051467195,0.0044674687,0.014611577
2534_F_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 004,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,0.0016242099,0.0015202145,0.0030671572,0.0035249703,0.0016761485,0.0042073666,0.0028128684,0.0038384092,0.0035879998,0.0025743535,0.002516548,0.0035551623,0.0037913686,0.0015325475,0.0018872449,0.0036370875,0.0024362397,0.0021492427,0.0018507659,0.0029927741,0.47197196,0.0022679921,0.006924275,0.0029912218,0.0032643299,0.003297934,0.03326563,0.02128746,0.0098724775,0.023463782,0.08696329,0.0053689503,0.007100898,0.0059331153,0.014686361,0.006565755,0.025652079,0.046422653,0.0558061,0.05303784,0.011934318,0.007260277,0.014422524,0.0141808055,0.0066707665,0.0046045803
2534_F_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 005,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,0.0027999901,0.0011792792,0.009315661,0.0023782987,0.012516335,0.0022195827,0.0018084837,0.009718308,0.0048630424,0.0019062983,0.0033209573,0.0033724175,0.008079858,0.0012342685,0.0013420082,0.0036695867,0.0019610089,0.0010791504,0.0013361803,0.0023514556,0.45706058,0.0015416857,0.0045011095,0.0020482102,0.002788813,0.002503292,0.025655057,0.008271513,0.0045777606,0.025177965,0.08491365,0.017230311,0.008703033,0.0068603624,0.08410278,0.0076593007,0.01114046,0.015349542,0.020492306,0.061449043,0.028379578,0.02033514,0.004782909,0.0054664593,0.0057011065,0.0068558715
2534_F_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 006,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,0.0046278522,0.0117874965,0.0072114575,0.0043443595,0.00612639,0.006557345,0.006225762,0.0023850533,0.0055787866,0.0093826605,0.011768668,0.007143036,0.0018731597,0.019252142,0.01577568,0.0032302581,0.005933111,0.012883209,0.003031704,0.002659603,0.34487128,0.0025358459,0.0054140035,0.003831234,0.0028879708,0.005890058,0.019047474,0.01932244,0.005243255,0.017915597,0.012859951,0.0025010076,0.0039810413,0.0032497155,0.033455435,0.1634846,0.00515175,0.00392794,0.0039643412,0.009547635,0.12491713,0.03614365,0.0035099094,0.0038019293,0.0061329813,0.008634087
2534_F_007,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 007,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,0.0019426567,0.0014997106,0.0040829955,0.0033649597,0.0026791128,0.0136489915,0.0025419786,0.0032251368,0.0034701652,0.0023325856,0.0023878058,0.00380007,0.0031034295,0.0016316001,0.0019218706,0.0025189577,0.0020677007,0.001894987,0.0017662123,0.0023708192,0.50495076,0.003524338,0.00623559,0.004811601,0.003096187,0.0032345145,0.02241144,0.0061923014,0.0088346815,0.0201605,0.11497539,0.012488731,0.010022216,0.010373693,0.037813827,0.00714961,0.01080519,0.026608793,0.029172832,0.026875578,0.013115252,0.017145712,0.012899477,0.010819014,0.0054423404,0.008588673
2845_A_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.044214364,0.09094621,0.0084775025,0.014407783,0.029165905,0.028430823,0.0041800765,0.00350655,0.0053522186,0.0039401744,0.004352828,0.0052036145,0.0033231145,0.004802525,0.0047235284,0.0036507866,0.0044209943,0.0034421328,0.0033504784,0.003955608,0.48511866,0.0036587648,0.0044747707,0.004220222,0.004330602,0.0044258814,0.01769498,0.018948229,0.013252018,0.0061629354,0.026118485,0.0058690743,0.0056004715,0.005958698,0.004472279,0.007736755,0.0074476255,0.0055676834,0.009589848,0.007724708,0.005499002,0.013578337,0.016375145,0.022168305,0.009976363,0.01018295
2845_A_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 002,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.013799619,0.025351048,0.0022848356,0.007542054,0.0037910668,0.018269898,0.005902177,0.004166413,0.0026225552,0.016390514,0.0075838263,0.004300493,0.0024463371,0.10969518,0.16502705,0.0021633713,0.0041206884,0.003986965,0.0029106915,0.002761926,0.48115507,0.005489097,0.0046505346,0.0035866238,0.0057879197,0.0057923016,0.003883549,0.004521009,0.007347722,0.0015999051,0.017788336,0.0019353312,0.0017767047,0.0019004296,0.0013820411,0.0018773559,0.0026126117,0.002320042,0.0041679926,0.00144958,0.0015198928,0.00451289,0.008827099,0.012268604,0.0038865872,0.0028440242
2845_A_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 003,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.017243367,0.019412385,0.0029454303,0.017567497,0.0046138763,0.005566516,0.01593724,0.0037255653,0.013048248,0.005989969,0.00799913,0.0062228567,0.006084449,0.07427774,0.017642489,0.010054127,0.08692607,0.0045164707,0.009621914,0.006655132,0.47829533,0.0075482237,0.0052080536,0.006416321,0.0074393046,0.005697237,0.008253735,0.00803427,0.016363898,0.0023503702,0.035623323,0.005087902,0.0031263742,0.005299042,0.0017315709,0.002993512,0.004641834,0.003409313,0.005337103,0.002439824,0.0021192702,0.009654672,0.010894647,0.015577632,0.006879786,0.003527003
2845_A_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 004,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.0059786965,0.014616695,0.001880651,0.009364803,0.007269211,0.014094034,0.008615312,0.0026361502,0.014664149,0.0062327357,0.006253288,0.0053822557,0.0039895717,0.08612593,0.0352923,0.007815594,0.10337296,0.0050563817,0.004958064,0.0041821417,0.5089284,0.0068269796,0.008328421,0.0047972025,0.005845219,0.0069078435,0.0059395866,0.0068189907,0.0118621215,0.0014604683,0.026170973,0.0034527383,0.002219741,0.003327613,0.00097103807,0.001493375,0.002248243,0.0027661277,0.0037764816,0.0012869928,0.0009445313,0.005139953,0.013329049,0.010637458,0.0041296133,0.002609912
2845_A_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 005,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.013441308,0.063199855,0.0032335874,0.008553396,0.005238027,0.017764736,0.0072022122,0.00283063,0.014298456,0.0046662614,0.0070479745,0.0050840573,0.003972803,0.04793178,0.010018875,0.009353225,0.07388557,0.0040126154,0.0039569815,0.0032416338,0.4567644,0.0055185435,0.007338805,0.0022846437,0.009706027,0.0055488716,0.011828356,0.013400185,0.011612586,0.0022690264,0.04196424,0.004004416,0.0025406121,0.0046795355,0.0022101738,0.002996456,0.0031117226,0.0027183571,0.0042809993,0.0018127856,0.002229321,0.0067852642,0.061420634,0.011320571,0.008391636,0.004327767
2845_A_006,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 006,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.018132703,0.031522747,0.0024154743,0.01042039,0.0026505385,0.019460436,0.010042943,0.0029597352,0.0066996105,0.0061457087,0.005312403,0.006257446,0.004737411,0.08510282,0.031887043,0.008941819,0.03809341,0.0032178056,0.0047192043,0.0047070277,0.48122635,0.031018313,0.04152447,0.0050678994,0.0049847793,0.013336879,0.005084133,0.007368357,0.010405855,0.0021170883,0.017104229,0.0045128074,0.002634562,0.0049265935,0.0015342911,0.0031904106,0.0037290256,0.0027096723,0.0044381446,0.0018645786,0.0017075458,0.009055767,0.007256528,0.017005596,0.008574926,0.004194481
2845_A_007,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 007,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.004241184,0.031261772,0.002689351,0.004937181,0.0015898175,0.03673486,0.04167627,0.0014460506,0.0042033424,0.0058427826,0.0040246355,0.005738421,0.0016672321,0.12848814,0.10377949,0.0029433528,0.02084639,0.008907961,0.011355953,0.017537719,0.41612136,0.005343995,0.003382228,0.0064838273,0.0023902163,0.00718908,0.0038956248,0.002505221,0.0046011596,0.0022772818,0.019441761,0.0025865517,0.0024717874,0.0016123721,0.0034248312,0.0074765435,0.0026183794,0.003314218,0.0028197875,0.0018999039,0.0023430309,0.010565179,0.016005727,0.0103009315,0.0127076525,0.0063095167
2845_A_008,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 008,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.008770506,0.02205162,0.001679665,0.008316829,0.0031444312,0.006087574,0.0055715647,0.0032104892,0.018824462,0.005143037,0.006104077,0.003725041,0.0035703073,0.029340122,0.008909257,0.017479138,0.16997032,0.002997602,0.0053212293,0.00837861,0.49602053,0.004671956,0.010382664,0.004129927,0.005517074,0.004345449,0.004010345,0.002890354,0.008356149,0.0011797019,0.068584554,0.002235244,0.0015069698,0.003544789,0.0008735077,0.0011230968,0.0023891113,0.0016142408,0.0034053437,0.0011282631,0.0010823908,0.002858543,0.012733718,0.010259427,0.0043777456,0.0021831344
2845_A_009,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 009,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.012193782,0.017368546,0.0026910317,0.010922123,0.005409815,0.0756748,0.005252351,0.004287593,0.009702581,0.0054003424,0.005670706,0.0045119924,0.005521926,0.005386065,0.0051287236,0.0101498505,0.008742472,0.0038348231,0.0041943886,0.00616219,0.48137614,0.009363166,0.034638863,0.02113261,0.013712049,0.00726014,0.005460498,0.00614988,0.008176818,0.0024089152,0.089390375,0.0054199975,0.0030276119,0.0067625414,0.0016314937,0.002159455,0.00402473,0.002506504,0.004641342,0.0026844798,0.0018525206,0.0059159645,0.031301465,0.02587032,0.010983508,0.0039424826
2845_A_010,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A1,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.0056403857,0.010487387,0.005373603,0.0026298794,0.00529982,0.12989065,0.0037266074,0.010355177,0.0046228133,0.008400499,0.005272625,0.0046940194,0.012369446,0.014861242,0.0315077,0.006186666,0.014426532,0.0029672645,0.0043222476,0.001954642,0.41627914,0.01734158,0.0037978846,0.0050904523,0.004653001,0.007576972,0.0023105317,0.001966503,0.0020527754,0.0027093042,0.014591914,0.0051546674,0.0040351176,0.004132762,0.005726615,0.010384128,0.0024539197,0.0022914947,0.0026476085,0.0022704608,0.0040213675,0.008015925,0.14840376,0.0068950495,0.0045213085,0.025686473
2845_A_011,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A2,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.01871394,0.014958276,0.0029503794,0.01036544,0.006753606,0.028888438,0.0072433646,0.0038190924,0.015377999,0.011710919,0.010278513,0.0056498977,0.0049772034,0.029343966,0.014778685,0.01767176,0.076366134,0.0027020015,0.0042712814,0.006101447,0.4996085,0.0072207768,0.008459103,0.0037671993,0.005297973,0.0058055096,0.0044626365,0.0038177907,0.007058684,0.0018372356,0.02026881,0.0018267573,0.0019282005,0.0022909055,0.0016465996,0.0022067318,0.0038975717,0.0030918948,0.0037566193,0.0020678258,0.0018848612,0.0059986445,0.08310333,0.015739175,0.006723186,0.0033110392
2845_A_012,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A3,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.0053583784,0.00756446,0.0049242787,0.005839116,0.008204149,0.013231027,0.0042099226,0.0059773554,0.007217355,0.0055120834,0.0055421437,0.0056589795,0.0059385537,0.004958794,0.004965918,0.0053281025,0.0053884513,0.004857804,0.0049568103,0.005402071,0.6460994,0.0064469455,0.007647872,0.0056046443,0.0082520405,0.005775606,0.011004974,0.009767952,0.009387695,0.0049683154,0.049872905,0.0066021304,0.005037902,0.006893096,0.0034445247,0.0039502485,0.00679317,0.0049276375,0.009795382,0.0046272003,0.004255161,0.008499063,0.013594091,0.014482438,0.013124871,0.008109028
2845_B_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_B,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,0.051743902,0.022956925,0.024591597,0.008383025,0.021769946,0.0039331745,0.0062618777,0.006706438,0.004387492,0.009487536,0.007013333,0.010615198,0.004846338,0.009259704,0.016349735,0.00507065,0.008188733,0.031078521,0.005319929,0.00324863,0.37425402,0.006430391,0.004947977,0.021636367,0.004098745,0.0066007823,0.003547859,0.0043784548,0.003554059,0.008555055,0.016244285,0.0051994594,0.007847537,0.0043088114,0.02473587,0.10742515,0.0070092552,0.0071240854,0.010536942,0.01784521,0.016071556,0.039843276,0.0054506836,0.008585438,0.0064422474,0.016113913
2845_B_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_B 002,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,0.02682348,0.08658312,0.0029237054,0.018213226,0.0030345242,0.007869654,0.007076511,0.003591856,0.0025955944,0.0117432205,0.0066845156,0.005169513,0.002265685,0.14055903,0.17133135,0.0021087143,0.0033085844,0.004049047,0.002745994,0.002873146,0.3721465,0.0059783375,0.003869786,0.0034303365,0.0033959108,0.0068315496,0.004119831,0.0048209694,0.007727358,0.0021975723,0.008932521,0.0022172474,0.0021896178,0.002189849,0.0019121782,0.0032061029,0.0031070525,0.0025368358,0.004103367,0.0023729734,0.0023735012,0.014855766,0.004703359,0.012586453,0.0034113922,0.0032331513
2845_B_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_B1,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,0.0100769205,0.011548041,0.0040021576,0.0081430115,0.006482146,0.008911721,0.008224762,0.0061737024,0.029314082,0.007253222,0.010922057,0.008239962,0.00871485,0.018397499,0.009989604,0.02184081,0.07085901,0.007171171,0.009619579,0.010929397,0.5110613,0.007997076,0.010994537,0.0063347346,0.009523946,0.006981846,0.006260507,0.0050716805,0.007901681,0.0029307124,0.03479016,0.0040483274,0.003515156,0.0050047315,0.002354796,0.0030621071,0.0043737697,0.0035265756,0.008278153,0.0028440503,0.0021662728,0.007895049,0.028648995,0.01678143,0.014827788,0.0060108607
2845_B_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_B2,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,0.0048010866,0.0068724845,0.0050876387,0.0047086384,0.006541399,0.022221534,0.0033951523,0.004842782,0.005708794,0.004077965,0.0044509866,0.0046635866,0.0048155845,0.0037610435,0.0036347425,0.0048216637,0.004162518,0.003950756,0.004057202,0.004297924,0.6928567,0.005217052,0.004806344,0.0046834494,0.005498319,0.004599563,0.00554579,0.005387356,0.005117517,0.005722206,0.03121018,0.0049916236,0.0045544645,0.0057197344,0.0047563617,0.003945481,0.0057671447,0.0046829777,0.009148559,0.004572508,0.004222757,0.008354627,0.016306615,0.010823642,0.02003221,0.010603246
2845_B_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_B3,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,0.024955949,0.015199429,0.018736422,0.017511664,0.014439515,0.0051572192,0.013789263,0.0047640554,0.01181173,0.009436665,0.008413178,0.013563971,0.005987887,0.021441722,0.02024675,0.008029524,0.014863111,0.014121758,0.008731097,0.011213635,0.33308777,0.0037431454,0.0045194,0.0054546036,0.0062608737,0.006404539,0.011106254,0.006530607,0.008574813,0.014718064,0.037343763,0.0040299827,0.007887457,0.0042411014,0.015113365,0.08287315,0.02169495,0.01192709,0.030752147,0.019487796,0.027055439,0.0381604,0.003750084,0.01520358,0.0068168337,0.010848315
2845_C_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,0.043264206,0.027833724,0.0034897926,0.018293487,0.00319139,0.009353848,0.010223167,0.0032716347,0.003435859,0.0080000125,0.0063962745,0.008305566,0.004027207,0.20127591,0.05918302,0.0030873395,0.0061230045,0.0033690482,0.0035591316,0.0037470139,0.4184732,0.008630793,0.0037349407,0.0043218457,0.0040222956,0.008767703,0.0033360308,0.003980442,0.005091214,0.0025600917,0.010508741,0.0071425564,0.0043746745,0.0059159235,0.0026046496,0.0046313074,0.006439978,0.004046991,0.006357196,0.0029116469,0.0028587342,0.011231751,0.0080149835,0.0217664,0.004694442,0.004150803
2845_C_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 002,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,0.03133292,0.029925764,0.008806886,0.008309916,0.019283693,0.0014479108,0.020658601,0.002337284,0.0067050685,0.012829495,0.009030299,0.01398446,0.00198171,0.0611799,0.043307897,0.0042547006,0.011851088,0.039802544,0.0068187336,0.007261465,0.3306801,0.0039841286,0.005418956,0.004214403,0.0077232,0.00430486,0.003493679,0.0096353255,0.0035983936,0.004688412,0.016208464,0.0032695776,0.004184246,0.0024417448,0.010205326,0.1903952,0.0034365628,0.0030558596,0.0038015249,0.00455442,0.0045716213,0.028370019,0.0009857513,0.0017651429,0.0017399851,0.002162692
2845_C_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 003,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,0.046020485,0.033669967,0.011820766,0.01687185,0.006843533,0.006784627,0.023147056,0.0031530932,0.0038737308,0.012106303,0.0049221744,0.014635567,0.0036980629,0.05588653,0.055282652,0.003237249,0.014986638,0.013251116,0.01013339,0.0053851493,0.39693615,0.011360211,0.007372145,0.0061374498,0.006713975,0.0046963803,0.005781345,0.0087981075,0.006210567,0.007117542,0.022785474,0.0043688617,0.0072932458,0.0042984756,0.015262078,0.036771156,0.0072019906,0.0053933193,0.010812809,0.009964972,0.011165948,0.029772403,0.007127838,0.006350047,0.004068685,0.010528863
2845_C_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 004,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,0.0076431967,0.021382,0.013185763,0.0066679944,0.01107049,0.0047465134,0.009333898,0.005187208,0.010156717,0.0076502124,0.010025631,0.017651146,0.0044186367,0.040805344,0.028363546,0.0059371428,0.023639528,0.024651503,0.010739293,0.004911891,0.37861332,0.0053239805,0.0051843086,0.0047752853,0.006398683,0.0068928725,0.005763569,0.031428557,0.0040888702,0.019665366,0.024538094,0.002028621,0.004842952,0.0017161061,0.023878444,0.084382035,0.0068392404,0.007053849,0.012356875,0.0146308085,0.013734388,0.037044488,0.0045401915,0.0057150987,0.0044280244,0.015968267
2845_C_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 005,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,0.016434494,0.009089546,0.01349124,0.005978317,0.069841936,0.0054550683,0.0075146914,0.0059495615,0.005284216,0.0086092,0.005092158,0.005690608,0.0070095267,0.008288433,0.011692148,0.0060382606,0.01882797,0.012543293,0.008316996,0.006127871,0.35490093,0.0030421931,0.0039977236,0.00268168,0.004501781,0.0031186654,0.0030434271,0.0037903297,0.0034381177,0.0062506148,0.030080989,0.0030535015,0.004934645,0.0021656014,0.016663259,0.23997611,0.005162218,0.0050360365,0.0052265045,0.010710067,0.017052358,0.012979028,0.002098838,0.0053007468,0.006219639,0.007299504
2845_C_006,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 006,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,0.0028900944,0.024515495,0.0026576787,0.007820571,0.001905108,0.0012433048,0.15647882,0.0011619893,0.0033862856,0.0060764733,0.004884597,0.009699404,0.0013136513,0.12797594,0.056805667,0.0029853648,0.021816846,0.008417774,0.021474263,0.008257359,0.35041556,0.003232642,0.003614933,0.0022262158,0.004098946,0.0029616635,0.0018184962,0.0033919357,0.0027018664,0.002662086,0.012147799,0.0017468825,0.0028554928,0.0020597356,0.005310949,0.07096618,0.004899881,0.0040803626,0.004845861,0.0051204767,0.005063285,0.01935602,0.002165873,0.0046213986,0.0020931186,0.0037756648
2845_C_007,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 007,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,0.0068676844,0.03166855,0.0035652784,0.005272233,0.0015314689,0.0011280786,0.025091685,0.00087913725,0.004609263,0.0048226905,0.0039161374,0.008662292,0.0011507957,0.13616362,0.12293078,0.002489079,0.017382057,0.010905283,0.006535313,0.06257646,0.4074493,0.002584688,0.0039812042,0.005354095,0.0055282614,0.0027775515,0.002050552,0.0059667327,0.011356788,0.0035857528,0.0062477393,0.0014754584,0.0026486043,0.0013416696,0.0045769415,0.025048615,0.004645329,0.003344431,0.006049274,0.0026683891,0.0045854533,0.017824085,0.0021474317,0.0040223957,0.0020609626,0.002530377
2845_D_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,0.006910158,0.022856738,0.00418112,0.0084060775,0.0018962753,0.027124338,0.0092245005,0.0039599324,0.003981993,0.009946535,0.0079346495,0.008755832,0.0033939043,0.15443976,0.14331019,0.0032284216,0.0069956155,0.0031995086,0.0037041903,0.0026519047,0.40599018,0.006763966,0.004856149,0.0028420312,0.004405838,0.0063525364,0.0045594596,0.0073296684,0.008010838,0.004507173,0.013699879,0.004710829,0.0048671514,0.005296204,0.0042049913,0.010109416,0.006245974,0.0057278574,0.008675874,0.0033581264,0.004504932,0.012335239,0.0058743735,0.0067114276,0.00442401,0.007534198
2845_D_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 002,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,0.010401219,0.045693036,0.005915085,0.020768091,0.006692059,0.003580442,0.08652667,0.0020162563,0.004911843,0.0066456627,0.0065876674,0.008996694,0.002073168,0.13821937,0.04825609,0.0039315973,0.039889794,0.01837127,0.009897455,0.013596464,0.33781913,0.0022025025,0.0035104207,0.0023461855,0.0029844367,0.003306166,0.0045138965,0.005617124,0.0100153,0.0051284013,0.008494119,0.0016280701,0.003238592,0.0016467595,0.0076748547,0.04474454,0.0056281006,0.005845263,0.0050932257,0.0054431446,0.006193326,0.025925903,0.004005472,0.0046923286,0.0027337065,0.0065989997
2845_D_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 003,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,0.0059492523,0.004832735,0.028006412,0.0015485806,0.018403454,0.016907435,0.0010404115,0.005975289,0.003856494,0.0020308837,0.0022340354,0.0022191084,0.006084553,0.0009540044,0.0011247249,0.003623326,0.0014721171,0.0013898473,0.001501471,0.0011002378,0.38568386,0.0041594063,0.0019987156,0.0026542728,0.0027914806,0.0020594245,0.012361499,0.0045669395,0.0019748977,0.030249283,0.03259469,0.0081708925,0.0065250495,0.0060546864,0.12668145,0.07941568,0.004093624,0.0029960342,0.0032491703,0.017219482,0.06802234,0.0049626287,0.018324714,0.0024168068,0.021744842,0.03877369
2845_D_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 004,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,0.0038260827,0.007882462,0.010938485,0.0020385045,0.047416355,0.058619708,0.0012938983,0.0018213707,0.0031895107,0.0012028908,0.0017745424,0.0017206362,0.0024010376,0.0010401204,0.00088546856,0.0029419046,0.0014736906,0.0009392967,0.0010871245,0.0014842758,0.36448798,0.0022029555,0.001764807,0.0025083364,0.0018078194,0.001472998,0.00701999,0.0054568243,0.0025367583,0.018445741,0.052811857,0.009794505,0.007732278,0.013031158,0.09713311,0.04537229,0.0041989377,0.004775316,0.0035773811,0.018141264,0.08410283,0.006422175,0.020755095,0.004374172,0.038758226,0.02733783
2845_D_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 005,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,0.0050002164,0.034592457,0.0024170747,0.005186576,0.0023887055,0.01992085,0.0054447185,0.007851885,0.0047701937,0.01445457,0.018327316,0.006238194,0.0029453975,0.10847183,0.09093593,0.0036118699,0.007202317,0.0066674585,0.0032577028,0.0030203215,0.44394714,0.007126002,0.0039584213,0.0026527985,0.003402172,0.005340563,0.0076267757,0.003997376,0.0059991856,0.0023058867,0.015415433,0.013172496,0.003557084,0.011220704,0.0017686881,0.00329698,0.0031022287,0.0022719745,0.0051294845,0.002129095,0.0019176119,0.0054453183,0.050064083,0.016728953,0.021654887,0.0040630093
2845_D_006,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 006,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,0.0021300735,0.0050507146,0.0026599106,0.0031479516,0.0018348504,0.048107143,0.0119068315,0.002544535,0.004016609,0.007792306,0.0047714706,0.006174619,0.0035723383,0.10115912,0.121487245,0.0032750985,0.020218223,0.0082651,0.0050650532,0.006168007,0.45430183,0.0095873205,0.007175438,0.0051475842,0.00776459,0.007950166,0.007658758,0.007048531,0.0071140784,0.0034644476,0.0099067055,0.005605274,0.003180324,0.0058617136,0.0033506823,0.0055908207,0.0036496134,0.0032124596,0.0034738062,0.0020701955,0.00233311,0.009910197,0.020351889,0.013555001,0.011516274,0.009871909
