ROI_ID,Scan Name,Segment (Name/ Label),Segment Tags,Custom Segment Name,LOT_Human_NGS_Whole_Transcriptome_Atlas_RNA_1_0,GeoMx_ROI_ID,Scan_ID,disease_status,pathology,region,Astrocytes1,Astrocytes2,Astrocytes3,Astrocytes4,Astrocytes5,Endothelial,ExNeuron1,ExNeuron10,ExNeuron11,ExNeuron12,ExNeuron13,ExNeuron14,ExNeuron2,ExNeuron3,ExNeuron4,ExNeuron5,ExNeuron6,ExNeuron7,ExNeuron8,ExNeuron9,Fibroblast,InhNeuron1,InhNeuron2,InhNeuron3,InhNeuron4,InhNeuron5,Microglia1,Microglia2,Microglia3,Microglia4,Microglia5,OPC1,OPC2,OPC3,Oligodendrocytes1,Oligodendrocytes2,Oligodendrocytes3,Oligodendrocytes4,Oligodendrocytes5,Oligodendrocytes6,Oligodendrocytes7,Oligodendrocytes8,Pericytes,SMC,VLMC1,VLMC2
2845_E_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_E 002,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,0.88196325,1.2720755,0.037710983,0.22801605,0.030304553,0.04608938,0.16036779,0.036598288,0.042543862,0.07986867,0.05290866,0.05925154,0.055137977,3.98675,1.1841328,0.049016614,0.1198366,0.047245745,0.050966423,0.047708794,7.62603,0.17634434,0.08620703,0.07507236,0.05921464,0.088862866,0.0384534,0.040182,0.09429171,0.025759513,0.12510572,0.026730957,0.02936709,0.02798134,0.027677849,0.052898344,0.055627722,0.0367298,0.047993235,0.03559131,0.030798098,0.10759947,0.06084532,0.113496296,0.041928045,0.047680333
2845_E_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_E 003,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,0.3580804,1.7597268,0.7246393,0.1747154,0.9877504,0.14691842,0.15045416,0.20248862,0.08359846,0.20772125,0.17391202,0.25273967,0.10663383,0.52309173,0.5892607,0.06742997,0.14774382,0.16103101,0.10135088,0.12383314,11.213512,0.12280304,0.13619532,0.17556608,0.07322229,0.60049814,0.21813416,0.2930169,0.13497265,0.2910274,0.4785229,1.0425234,0.38699025,0.38189086,2.171145,5.097096,0.16034186,0.14786749,0.16481179,0.31749818,0.88051385,0.58813906,0.17855567,0.10173209,0.43234786,0.37142137
2845_E_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_E 004,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,0.3830429,0.9293591,0.36023042,0.20282121,0.6476605,0.15999371,0.3209235,0.20297824,0.12713812,0.3552882,0.6904138,0.3139586,0.107354544,1.018125,0.5635922,0.12681949,0.27083692,0.43676418,0.2510893,0.14166015,9.91596,0.09548921,0.15065528,0.1370834,0.5026275,0.124916635,0.055642407,0.110799395,0.08422766,0.12237518,0.28368813,0.1670514,0.1973858,0.12778853,0.5623252,6.0986605,0.10659018,0.10013544,0.10390437,0.19033608,0.42327562,0.88432497,0.25593612,0.17065237,0.11036532,0.277295
2845_E_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_E 005,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,0.30855235,0.25629604,0.3171996,0.4594131,0.94020784,0.380229,0.25018528,0.12041105,0.17195079,0.33194634,0.26979172,0.20641729,0.071865596,0.2450065,0.3997905,0.11709126,0.14751984,0.2238292,0.09217988,0.107935466,8.24932,0.07617021,0.09926318,0.08754138,0.068819106,0.16364232,0.24586006,0.36747867,0.20857936,0.41712666,0.63030833,0.16413637,0.22374924,0.15720314,0.39169568,2.0771403,0.2571649,0.32544714,0.18180874,0.86644125,0.4026252,1.3480169,0.10643343,0.14174147,0.14478278,0.13310044
2845_E_006,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_E 006,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,0.43613636,0.24261133,0.4488897,0.21008943,0.7341245,0.33222738,0.1448263,0.13064483,0.106682375,0.1712374,0.14256658,0.12165533,0.108503714,0.11512734,0.13526875,0.14809987,0.13806984,0.12102303,0.10345219,0.099672444,8.588665,0.08092057,0.11081419,0.0819429,0.119636886,0.10071779,0.09056099,0.115143456,0.11859629,0.23460567,0.6840025,0.21104084,0.2594149,0.35358253,0.8808622,2.2981977,0.2017422,0.22198595,0.25396213,1.1188713,0.7773691,0.7265563,0.14305085,0.17631397,0.09185576,0.28601772
2845_E_007,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_E 007,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,1.7361989,1.0469935,0.33469152,0.28853115,2.6757472,0.06915831,0.261777,0.12215531,0.103692725,0.32959297,0.16364291,0.29494113,0.08300625,1.217277,1.6600683,0.07670774,0.16763772,0.38497913,0.13278973,0.11176835,12.918961,0.3601108,0.13668102,0.21001677,0.25488627,0.52361345,0.09422247,0.16634825,0.17007498,0.11893141,0.6653226,0.38399842,0.2147252,0.30548906,0.36126256,6.4424043,0.2215094,0.10843862,0.2244286,0.1789176,0.2625419,0.7078255,0.17826219,0.19798118,0.170892,0.5626457
2845_E_008,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_E 008,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,0.6334628,1.1239754,0.32732815,0.29666862,1.2495499,0.11528984,0.25995332,0.10829944,0.09211256,0.52887326,0.26692778,0.31791267,0.05699013,0.8543137,1.3083444,0.063163154,0.16062686,0.3608118,0.116776556,0.11837719,8.803387,0.09060589,0.081761606,0.09839492,0.08712879,0.13138977,0.15144671,0.32039833,0.17404269,0.19564892,0.3202952,0.17344119,0.21751943,0.2129605,0.22923808,2.0745466,0.1861158,0.12939456,0.1797515,0.17419945,0.42046723,0.73895377,0.25355345,0.25426686,0.17072284,0.8949035
2845_F_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,0.7101401,1.0201026,0.34505507,0.35479397,0.70859164,0.24152023,0.20985508,0.08175118,0.1095448,0.20779592,0.18232359,0.2717022,0.062562376,0.43947837,0.42419177,0.07148401,0.12702145,0.08940803,0.101340644,0.13458328,7.013921,0.1029937,0.21308026,0.08077727,0.34965503,0.1133877,0.11395843,0.12589008,0.11620141,0.18445922,0.17727077,0.10692953,0.18177924,0.08119931,0.39993697,4.3544726,0.19362316,0.13417357,0.16998956,0.45768666,0.1985978,0.39110848,0.14504959,0.19879423,0.08829433,0.29549897
2845_F_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F 002,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,0.25842714,1.5186582,0.3385024,0.36082742,0.2602632,0.14256336,1.1307544,0.07947384,0.20075636,0.21466081,0.3812529,0.6159281,0.0721101,1.377679,1.2398877,0.15964791,0.8771792,0.2879753,0.37335035,0.47915122,12.499645,0.10643937,0.5411931,0.1037288,0.35773018,0.17908882,0.14891858,1.2888154,0.18577926,0.3856843,0.40415907,0.12995954,0.19482493,0.095488526,0.6418235,3.6902623,0.18039426,0.17310044,0.17602894,0.21551909,0.4505213,0.9193264,0.11201955,0.1669911,0.09733091,0.44645607
2845_F_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F 003,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,2.2059255,0.63222307,0.90390193,0.38373306,1.3851309,0.21740514,0.30792332,0.22318701,0.19261745,0.3923541,0.67560506,0.4957846,0.16366403,0.8603555,0.6851047,0.1533778,0.28543335,0.22036934,0.22207427,0.21975236,16.724829,0.25217775,0.1806612,0.94247377,0.7433555,0.21358119,0.30026817,0.3430695,0.24569058,0.5916836,1.6924238,0.37146723,0.33656424,0.5130763,1.142671,8.491762,0.22497693,0.17718653,0.18961814,0.30062154,0.6452327,1.0900238,0.07683758,0.19817999,0.12108976,0.33774832
2845_F_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F 004,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,1.4304658,0.6186006,0.5313963,0.4030678,0.36165532,0.19213803,0.52187145,0.12900615,0.11800999,0.25287414,0.17879777,0.43837675,0.09889625,1.437492,1.4881253,0.12256267,0.7633991,0.7578293,0.5054804,0.27170473,12.736267,0.19616632,0.24586605,0.48062792,0.17777471,0.17040281,0.11316149,0.13616318,0.1384384,0.26925302,0.5689409,0.73558843,0.36054412,0.5628313,1.1988899,2.393746,0.19151996,0.24749826,0.23995626,0.3383117,0.34921446,1.4263718,0.17463137,0.2824071,0.21381731,0.30857986
2845_F_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F 005,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,0.3731445,2.9744656,0.076672435,0.46991113,0.084666364,0.06683852,1.8864846,0.035169013,0.13778813,0.16696332,0.084988035,0.13508187,0.045337122,8.276252,5.660062,0.09096546,1.1027399,0.7231764,0.38441,3.8853986,19.592318,0.090968534,0.21880403,0.11887333,0.19034095,0.11439118,0.11160376,0.2841278,0.20078982,0.060726974,0.3193347,0.03417342,0.048492704,0.031783964,0.06755265,0.21879262,0.07072209,0.08146378,0.10140493,0.057771884,0.051676627,0.26660955,0.06735678,0.1851361,0.034919232,0.07190656
2845_F_006,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F 006,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,1.271521,0.5788336,0.568027,0.47545853,0.4049996,0.099866144,0.96452975,0.1513844,0.25770387,0.4375709,0.38665447,0.578278,0.15712978,2.7167199,1.6469297,0.34785485,1.1777151,0.5218365,0.5229224,0.21736605,14.66101,0.1372379,0.23157342,0.1687791,0.16926229,0.28353333,0.10844767,0.31194994,0.1508953,0.28636393,0.9653548,0.24573897,0.33639202,0.245604,0.7835402,6.2617016,0.45951846,0.25431284,0.3924327,0.32940507,0.57779676,1.0967107,0.08084212,0.16591267,0.20175226,0.34853008
2845_F_007,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F 007,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,1.4688708,1.1539221,0.40137815,1.0877657,0.67653894,0.22286102,1.318004,0.0634666,0.17810825,0.22784221,0.16606702,0.40405354,0.07090005,2.6158137,1.9464787,0.11384123,1.3298006,0.6182452,0.43752804,0.22842361,12.018313,0.07049114,0.22733116,0.18879895,0.23957767,0.13053113,0.07286363,0.09179737,0.12219492,0.14143367,1.5824426,0.32244393,0.30275962,0.21785161,0.41835162,2.2667592,0.18782951,0.23128454,0.17839035,0.23928657,0.26783648,0.8619146,0.096481845,0.19062188,0.08827645,0.14176707
2845_F_008,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F 008,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,0.19457108,0.06999198,0.41984475,0.05844607,0.61123717,0.24603572,0.034157913,0.05951836,0.069618076,0.03909555,0.0356118,0.047575764,0.060132395,0.023914533,0.026861042,0.04540354,0.027550412,0.031581584,0.030698411,0.037079718,9.5552845,0.037802134,0.043427236,0.03994375,0.045589548,0.03931189,0.19760175,0.17174737,0.07502919,0.4567196,0.4873543,0.7207716,0.3084796,0.39733908,3.2838511,2.1659038,0.18316568,0.12793201,0.19291718,1.0469218,2.482698,0.27256858,0.07062921,0.11337575,0.37237528,0.20682378
2845_F_009,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F 009,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,0.2685834,0.44461513,0.2048027,0.42603084,0.31983313,0.102644056,0.44646513,0.06913718,0.09611183,0.14844488,0.13980377,0.28761736,0.06055621,0.9411814,0.7169468,0.100272544,0.30713493,0.16839151,0.10783813,0.17750089,6.3334703,0.10991008,0.21382551,0.30041,0.22250123,0.11266204,0.04721472,0.05320507,0.11960836,0.08767044,0.38945842,0.07137154,0.10751981,0.06567537,0.18811741,1.4255866,0.1611878,0.20576073,0.15829659,0.16894628,0.17965302,0.68305904,0.078316696,0.38601518,0.11027845,0.12356827
2845_F_010,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F 010,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,0.44595888,2.0327635,0.24267344,0.49753454,0.9986049,0.28341988,0.5403072,0.08276833,0.2057436,0.32707196,0.29729515,0.33155793,0.08646336,0.76228803,0.7492522,0.16408755,0.66193086,0.8699709,0.21651937,0.39218915,11.134252,0.11223226,0.13724095,0.17024091,0.13780934,0.21520725,0.1055492,0.15364008,0.15718322,0.18751176,0.44205523,0.13717854,0.19628765,0.124329165,0.45426747,2.4888248,0.20924416,0.23632711,0.2382471,0.3126545,0.31500787,0.7505223,0.10160517,0.24493223,0.11300916,0.29300317
2509_A_001,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_A,BRC 2613 BRC 2509,AD-CAA,Amyloid,Arteries,0.12035614,1.6504092,0.4136878,0.13094582,8.444817,4.0768695,0.1377739,0.35659787,0.20977783,0.25337607,0.16701797,0.17041521,0.38714227,0.101854734,0.14433809,0.29605016,0.15253815,0.09546299,0.15495801,0.0877548,30.095219,0.3865665,0.13824044,0.16723046,0.2037211,0.19417624,1.0779237,0.7465088,0.16449402,0.77813953,5.0353804,0.390013,0.26105115,0.20969495,1.3453939,8.029606,0.16690168,0.21195488,0.16540833,0.5063281,0.89392596,0.4747817,3.734861,0.25870508,1.0490711,1.8255786
2509_A_002,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_A 002,BRC 2613 BRC 2509,AD-CAA,Amyloid,Arteries,0.1517977,0.6346586,0.957244,0.20882624,5.310882,2.1543236,0.14479806,0.7826839,0.1858111,0.19622761,0.21650188,0.26537117,1.0182791,0.1290734,0.13263214,0.2622819,0.13491635,0.09398994,0.12673697,0.17299479,36.87147,0.35262388,0.21410145,0.4282989,0.35377252,0.41787905,1.4680136,1.3033035,0.21593659,2.2783954,1.5931118,0.5222927,0.80278563,0.39242604,3.9906578,6.187047,0.31883797,0.55394906,0.5067387,2.737671,2.9436193,1.3997991,1.8515475,0.54018945,1.2510295,2.0690258
2509_A_003,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_A 003,BRC 2613 BRC 2509,AD-CAA,Amyloid,Arteries,0.427484,1.9596616,0.1598921,0.34379345,0.10575387,1.1145884,0.5926145,0.06466733,0.08169783,0.2592298,0.13168855,0.2407769,0.050343636,3.244949,4.3603845,0.06561647,0.24583903,0.17119147,0.10350846,0.1115538,13.375046,0.120229036,0.10472414,0.08729546,0.1572146,0.22159547,0.07121784,0.07706046,0.12839983,0.10773942,1.1877507,0.069501586,0.10104885,0.07446174,0.1649515,1.6940161,0.19193652,0.14981881,0.18377563,0.22080037,0.1999971,0.72164524,0.11819146,0.18721311,0.11379214,0.15089598
2509_C_001,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_C,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,0.41538975,0.6608098,0.798417,0.1540272,2.2363293,0.31807056,0.096453905,0.19904512,0.08011495,0.10130542,0.12291163,0.09584958,0.15458305,0.06564511,0.0646397,0.07694896,0.053174607,0.07320497,0.069817536,0.09616144,14.002993,0.06978314,0.06764248,0.05983818,0.058365162,0.09080638,0.14957112,0.067958385,0.09913683,0.27153686,2.258594,0.30100188,0.25666678,0.16328396,4.5836363,1.573158,0.14604713,0.21072267,0.23308936,1.2580278,0.6798442,1.1077509,0.21570379,0.15241985,0.20440984,0.627492
2509_C_002,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_C 002,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,0.40947545,0.90430194,0.08088475,0.5017435,0.08793188,0.1331569,1.5007312,0.03553129,0.09835401,0.088275164,0.076304615,0.18244836,0.040450495,3.803595,1.9472411,0.06695815,0.5500375,0.12190026,0.21380784,0.60642636,10.45656,0.06290807,0.10416327,0.058086578,0.10523265,0.089417666,0.058127735,0.0819118,0.14975022,0.058606327,0.28371343,0.030727776,0.045704506,0.03462025,0.07225607,0.15767741,0.10797305,0.11131849,0.08972264,0.066253275,0.06508027,0.40051115,0.13529493,0.2157562,0.0619302,0.07286924
2509_C_003,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_C 003,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,0.38807383,2.8119178,0.10447869,0.4422348,0.059620883,0.34985536,1.2294148,0.034970224,0.13008367,0.15917984,0.10355361,0.2030151,0.039582264,5.638845,4.20497,0.07194427,0.9602727,0.6255839,0.24773146,2.3703845,18.464117,0.078392975,0.10483313,0.19304709,0.34758243,0.1437542,0.1178318,0.50530344,0.24900103,0.104193315,0.49152458,0.057513952,0.078989826,0.0576934,0.115691826,0.6212546,0.12834649,0.10202691,0.14824201,0.108215116,0.08872562,1.1153009,0.071103595,0.2311802,0.07332468,0.13931006
2509_C_004,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_C 004,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,1.1426185,0.631389,0.14260142,0.40460825,0.10585388,0.12778465,0.2735244,0.06491713,0.06995727,0.1501473,0.14030845,0.23032708,0.043265823,2.376744,2.8613367,0.045561668,0.14222987,0.14456864,0.06263836,0.08398704,11.88287,0.16807318,0.11803244,0.09239524,0.14465219,0.2515027,0.09722028,0.15300107,0.1708575,0.105378866,1.0625459,0.29823452,0.16750382,0.29678595,0.09993295,1.7993324,0.22662,0.1482454,0.097523026,0.1906726,0.14476345,0.7521936,0.12854922,0.17051911,0.09983769,0.13557176
2509_C_005,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_C 005,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,1.9501811,5.390855,0.40847266,0.47947854,0.3230074,1.2245041,0.7088911,0.12347768,0.23825905,0.42789558,0.39331293,0.53922945,0.09578814,5.072199,6.642215,0.11236597,0.31534502,0.17425689,0.19991602,0.22532405,28.50118,0.84998304,0.21485741,0.36407703,0.39459765,0.4473392,0.59881747,1.6861608,0.56236213,0.30698335,0.6116455,0.23690915,0.21245939,0.22783515,0.41938323,2.391048,0.15047556,0.15987837,0.24886262,0.14700274,0.20124699,1.5648003,0.7006937,0.37950733,0.21532047,0.74588454
2509_C_006,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_C 006,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,1.6224141,2.9495704,0.3279074,1.3940852,0.19971596,0.2023968,1.1938578,0.06520186,0.17874579,0.15435588,0.14192043,0.62282264,0.07088984,3.4551558,2.7665076,0.11553316,1.2396356,0.32622355,0.25186074,0.38350686,18.678782,0.13974798,0.13084012,0.10365916,0.14638261,0.2097808,0.14295915,0.3103391,0.3289357,0.2551631,0.7429029,0.223186,0.27923316,0.18241838,0.31584454,2.3337188,0.2525802,0.34661642,0.3320918,0.3465711,0.1945872,0.7011037,0.23591861,0.7968606,0.15670924,0.27109808
2509_C_007,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_C 007,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,2.690383,2.5782564,0.083717436,0.43872976,0.048931018,0.043601364,0.25845915,0.042556982,0.18390965,0.08708007,0.096601516,0.16703445,0.067911774,2.4956057,0.61540765,0.19429447,2.5617592,0.06126249,0.08503312,0.09638039,14.481463,0.113664515,0.18544729,0.08127467,0.11672209,0.15125637,0.07651941,0.092290886,0.13163714,0.06685805,0.53508407,0.2141362,0.11557134,0.45148546,0.065988734,0.22248343,0.14188479,0.08838188,0.12165298,0.07644449,0.07309138,0.6091145,0.10215049,0.2880198,0.062744975,0.09035805
2509_D_001,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_D,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,1.2472823,1.1113365,1.215712,0.13283417,4.478011,4.361921,0.14486863,0.5985919,0.13761252,0.16770457,0.25980327,0.19074209,0.48303965,0.16288276,0.13534899,0.15176927,0.13053676,0.11426159,0.13705032,0.14184245,27.718132,0.19300942,0.07583465,0.110193975,0.12194553,0.11298297,0.261891,0.99375093,0.21427293,0.5833316,1.9551017,0.5704512,0.40392944,0.23144354,4.6803207,6.9343686,0.18981144,0.17887343,0.13776895,0.53227264,1.1011828,0.36161605,0.63938093,0.13090958,1.4564574,2.3869257
2509_D_002,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_D 002,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,0.22126523,0.5013682,1.1079254,0.11203546,2.5256426,1.067262,0.07656961,0.24457438,0.08240851,0.10046535,0.08352917,0.08065908,0.18193665,0.054570872,0.06307327,0.10489884,0.06483882,0.083848886,0.08398867,0.074948825,18.004154,0.13155417,0.093851976,0.16935582,0.14417474,0.118761055,0.17816846,0.15957546,0.08530176,0.6019624,0.94572186,0.36981377,0.2938023,0.23723483,3.4915645,6.978927,0.1569509,0.1735062,0.19364072,0.92043144,0.8253474,0.5452312,0.32707432,0.15048094,1.1791215,1.1735996
2509_D_003,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_D 003,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,0.07601191,0.09081266,0.19442588,0.07164148,0.1503071,2.813233,0.046170082,0.06934995,0.066815525,0.0488885,0.049261276,0.06399676,0.065191045,0.033858854,0.039060246,0.04914555,0.035356864,0.031921312,0.0369915,0.047847394,11.380464,0.09699126,0.17282018,0.06694492,0.10927359,0.074906774,0.22639227,0.2004931,0.08280011,0.62393874,0.8125453,0.51022005,0.24322574,0.27928114,1.2040557,0.9826075,0.23209873,0.19400531,0.31267372,0.8985746,1.3881952,0.39566138,0.90419734,0.19976148,0.39394993,1.0662106
2509_D_004,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_D 004,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,0.16582064,0.73039114,0.75520587,0.1383316,2.8185904,0.1897519,0.10273704,0.31320488,0.1782053,0.16581029,0.19834536,0.1687609,0.19923727,0.104662165,0.10568379,0.15651697,0.102588415,0.12444803,0.09743536,0.17069384,16.25233,0.08903001,0.09770991,0.06899388,0.23945424,0.121335305,0.26591843,0.39819682,0.20518489,0.7653878,1.4056474,0.245645,0.24021067,0.1588275,2.7873793,5.3379498,0.25271407,0.17828357,0.20920542,1.347444,1.0906663,0.817249,0.13365176,0.18630837,0.49371302,0.4492595
2509_D_005,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_D 005,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,0.3493084,1.7743376,0.063632265,0.7659782,0.08569887,0.072593026,0.15584241,0.047921292,0.33789593,0.11248876,0.14326882,0.18892227,0.053556636,2.4577596,0.6392978,0.14316796,3.0640366,0.05845545,0.055990655,0.10858881,18.833826,0.2121483,0.54280394,0.17676479,0.2303433,0.18185185,0.13977374,0.4821942,0.31888586,0.055537917,0.67424726,0.6518653,0.09351181,0.3139099,0.033710327,0.09441508,0.148839,0.09744846,0.19684319,0.06622939,0.052655242,0.34915495,0.15573911,0.31231508,0.085099615,0.07229114
2509_D_006,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_D 006,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,0.6470887,1.623966,0.092248514,0.4866295,0.07166812,2.121928,0.35575077,0.06515473,0.120320626,0.2399985,0.14872678,0.19939855,0.05014364,3.1100175,2.5644517,0.07643539,0.26661688,0.21694964,0.1399334,0.14754564,15.632289,0.1248317,0.26563588,0.13203648,0.21112552,0.15058005,0.138306,0.5580507,0.36664099,0.08242889,1.1909662,0.07782381,0.06927309,0.069574915,0.07004361,0.29167637,0.15232985,0.09909718,0.1207997,0.12230839,0.100111574,1.3292412,0.889552,0.5179241,0.29674315,0.2547029
2509_D_007,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_D 007,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,0.29764792,1.560299,0.073383965,0.349855,0.05884331,2.2869227,0.7745208,0.03918479,0.10931761,0.104408346,0.084128655,0.14421582,0.04186297,5.96396,2.022819,0.06975779,0.43604788,0.36797997,0.118437774,0.18421234,15.252095,0.111396596,0.14130382,0.10300212,0.06494379,0.11615238,0.17922264,0.4409947,0.33907288,0.085933246,0.2916435,0.13308582,0.08284387,0.09560405,0.091594055,0.41045386,0.108864255,0.07982489,0.10549237,0.07647245,0.10883112,0.54599,1.3245171,0.6829094,0.38723978,0.16592844
2509_E_001,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_E,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,0.28764305,1.650489,0.042155147,0.3318609,0.0571965,0.12166447,0.9269102,0.03865651,0.10143973,0.12706421,0.10489454,0.11670342,0.041286573,4.534355,2.4278405,0.062495466,0.45210236,0.16429456,0.22367258,0.68224746,12.883575,0.05499542,0.15713347,0.0578639,0.20786557,0.07869349,0.08113547,0.1787379,0.17037863,0.034467697,0.44046783,0.11809882,0.04893458,0.120752126,0.031290513,0.051944047,0.059495077,0.051095035,0.07684802,0.032376315,0.033240035,0.18130417,0.17523561,0.46489015,0.07071923,0.047800392
2509_E_002,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_E 002,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,0.63110274,2.95655,0.14683585,1.194723,0.084293306,0.56101406,3.4362786,0.055090502,0.28699595,0.3507538,0.15024824,0.47506472,0.060631536,5.440312,5.253284,0.12560795,1.2101375,1.5325207,0.50435823,0.39262426,24.50227,0.1302942,0.15022989,0.26318854,0.24727684,0.16334729,0.119445644,0.36671725,0.34833708,0.13508181,0.64444333,0.12560466,0.1750837,0.11886399,0.16730759,1.5396801,0.4369502,0.20144376,0.40033576,0.1702391,0.22166513,1.7710725,0.13339841,0.3292861,0.13520484,0.17572375
2509_E_003,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_E 003,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,2.3100104,3.8738058,0.30340615,0.9807371,0.2298713,1.9160819,1.30791,0.08689848,0.2712938,0.23208253,0.16771436,0.6027922,0.0900276,3.9284763,4.4686217,0.13714707,1.8236684,0.87094486,0.50688535,2.9648023,32.21152,0.42943734,0.5846983,0.5009296,0.33899736,0.3184699,0.23568389,0.4666989,0.30468526,0.2286923,1.3200339,0.20066516,0.22505948,0.17208573,0.3248401,7.1580634,0.2728274,0.2365635,0.27380812,0.31022164,0.2621511,2.2861164,0.27390435,0.30990663,0.12389959,0.64176416
2509_E_004,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_E 004,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,2.3394914,1.9103892,0.23979196,0.45295718,0.084669314,0.27354267,0.89627546,0.07026029,0.23747689,0.23901796,0.19830249,0.39827085,0.08407405,7.088589,5.391363,0.13195357,0.88330334,0.3556301,0.39978644,1.0157405,26.5629,0.6481306,0.20050259,0.26903927,0.13487238,0.2503087,0.24410097,0.21917039,0.3443567,0.20964317,0.70582616,0.19747238,0.18997437,0.15857854,0.23738438,3.1533723,0.17709318,0.16544573,0.27665007,0.12158235,0.17744885,1.4341918,0.36512664,0.22976214,0.1763688,0.42547452
