ROI_ID,Scan Name,Segment (Name/ Label),Segment Tags,Custom Segment Name,LOT_Human_NGS_Whole_Transcriptome_Atlas_RNA_1_0,GeoMx_ROI_ID,Scan_ID,disease_status,pathology,region,Astrocytes1,Astrocytes2,Astrocytes3,Astrocytes4,Astrocytes5,Endothelial,ExNeuron1,ExNeuron10,ExNeuron11,ExNeuron12,ExNeuron13,ExNeuron14,ExNeuron2,ExNeuron3,ExNeuron4,ExNeuron5,ExNeuron6,ExNeuron7,ExNeuron8,ExNeuron9,Fibroblast,InhNeuron1,InhNeuron2,InhNeuron3,InhNeuron4,InhNeuron5,Microglia1,Microglia2,Microglia3,Microglia4,Microglia5,OPC1,OPC2,OPC3,Oligodendrocytes1,Oligodendrocytes2,Oligodendrocytes3,Oligodendrocytes4,Oligodendrocytes5,Oligodendrocytes6,Oligodendrocytes7,Oligodendrocytes8,Pericytes,SMC,VLMC1,VLMC2
2052_D_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 002,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,0.04333558,0.13362356,0.05827046,0.068587996,0.09471964,1.3953676,0.045060758,0.024914773,0.036362436,0.03187911,0.035811987,0.05825375,0.025666894,0.062879734,0.053268075,0.027820017,0.04366221,0.024855774,0.030485684,0.03374312,17.324316,0.022520417,0.02816004,0.019192368,0.024337683,0.026426878,0.07391496,0.568407,0.09605964,0.08395984,0.10065785,0.044494092,0.047353305,0.030723762,0.108250394,10.674245,0.06308074,0.04888666,0.050910994,0.14456159,0.21289279,0.24012314,1.1719288,0.17902507,0.11997233,0.16330841
2052_D_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 003,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,0.024133746,0.04242856,0.039334785,0.03137507,0.030518366,1.8232497,0.04085879,0.029602116,0.040332016,0.03394338,0.041225903,0.052912384,0.031098897,0.05437187,0.045513004,0.031028539,0.043380845,0.025093138,0.028897991,0.027084397,17.074322,0.03451613,0.061858967,0.03404113,0.095996216,0.026349554,0.06611543,0.10535867,0.044598334,0.084583424,0.5067829,0.026386205,0.03587647,0.022687875,0.22389244,13.356693,0.055947766,0.051880714,0.050940994,0.086955026,0.13569252,0.14705063,0.24410307,0.08034676,0.13008586,0.2546812
2052_D_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 004,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,0.028151978,0.1584496,0.041886088,0.039064128,0.030558776,0.3537124,0.022381444,0.018472547,0.023704577,0.022068309,0.0215789,0.03018319,0.01679667,0.020228904,0.022897089,0.017010564,0.018111607,0.020249257,0.017400213,0.02131412,13.10923,0.017855186,0.02458868,0.01972551,0.017630296,0.020899849,0.050464388,0.10734003,0.05480538,0.07719809,0.35598835,0.025353573,0.034933098,0.026435435,0.14625442,12.944186,0.07868612,0.05148903,0.10109519,0.3263049,0.25825283,0.20027213,0.48567387,0.20707022,0.057259034,0.119182646
2052_D_005,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 005,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,0.029232603,0.051543046,0.038614552,0.026247328,0.027446834,0.6767054,0.02326524,0.017160533,0.0227786,0.018294375,0.02169947,0.02676231,0.018123632,0.021177541,0.01998985,0.018607786,0.02031698,0.015634337,0.016743965,0.02497315,14.517263,0.018868698,0.019368662,0.018846372,0.019231576,0.021325424,0.027901467,0.06799364,0.026538167,0.054424528,0.12530124,0.03379273,0.038126957,0.026713671,0.14037836,15.601036,0.04431061,0.035761736,0.03933421,0.13654713,0.18195432,0.12265768,0.115283675,0.06583626,0.07912701,0.112615176
2052_D_006,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_D 006,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,0.017342668,0.15597627,0.04047949,0.024872279,0.033418667,6.802534,0.05811837,0.032225642,0.10536606,0.049967796,0.059165232,0.070026375,0.029658541,0.08713942,0.075460315,0.05925089,0.10559622,0.040559806,0.035528224,0.04387243,32.330956,0.048102334,0.061227825,0.0952135,0.033402696,0.05247003,0.19603705,0.16564417,0.054894358,0.12708512,0.26323658,0.05245132,0.051160105,0.037138343,0.53199756,7.3604784,0.034097377,0.047705192,0.04602018,0.045614846,0.13526906,0.18173937,7.3008256,0.29700464,0.8487824,0.42925805
2052_E_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,0.018652095,0.68070495,0.012903615,0.07696928,0.012259946,0.031766508,0.045603354,0.010485638,0.015784724,0.023696603,0.017743705,0.033095054,0.010148302,1.3680342,0.6890335,0.011630921,0.036661733,0.019450558,0.015323545,0.016889185,6.2959566,0.022135379,0.022720125,0.015943276,0.022744706,0.022636557,0.014420214,0.019881153,0.036154326,0.012532478,0.06907692,0.009855527,0.011609234,0.009719341,0.010553264,0.032211587,0.024554344,0.021791067,0.027942922,0.014331833,0.014984951,0.05976964,0.049740013,0.10247658,0.020506645,0.022459386
2052_E_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 002,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,0.13190515,1.0908345,0.1341809,0.06500665,0.09195818,0.12046208,0.07767081,0.045584593,0.069861054,0.08520265,0.11177377,0.1460717,0.04444177,0.61375535,0.27804238,0.051542073,0.15385929,0.040769238,0.060464498,0.044472057,35.492794,0.04038515,0.047718864,0.021655932,0.05358438,0.056144312,0.067539714,0.10802781,0.048052233,0.12629965,0.12937258,0.03719886,0.053683046,0.036410656,0.6183249,40.819176,0.055443633,0.04806751,0.05146334,0.14059444,0.22218703,0.33697566,0.16546908,0.051266957,0.053233743,0.3388713
2052_E_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 003,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,0.0905764,1.0879383,0.10759046,0.054414522,0.06465632,1.5529416,0.051306378,0.032347634,0.09883091,0.04892184,0.044720773,0.072096795,0.045176845,0.10620514,0.095443435,0.07146882,0.15790488,0.029393764,0.038712293,0.048469495,40.287983,0.040802922,0.06354645,0.047570422,0.06927232,0.05544517,0.062262274,0.08548448,0.05390508,0.11438119,0.15489134,0.19270386,0.10594594,0.12101348,0.37543723,51.910538,0.05630453,0.041597392,0.04986059,0.1164794,0.1777719,0.22421543,0.21637839,0.059286967,0.04086418,0.50723433
2052_E_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_E 004,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,0.09316263,1.2790658,0.105212,0.06791843,0.26894984,0.3684762,0.035678912,0.030789882,0.04203439,0.037467442,0.03590917,0.04278395,0.028935945,0.038740057,0.03926485,0.031817097,0.035678443,0.031032553,0.028530741,0.028733876,24.197105,0.046281252,0.048936304,0.031027421,0.05222887,0.042325918,0.066580616,0.27574196,0.067274995,0.117000036,0.2883919,0.44136226,0.10756125,0.2069618,0.20796067,23.53781,0.059524048,0.04728357,0.049117282,0.13069363,0.21437842,0.33061442,0.068275645,0.07098448,0.04991255,0.11005095
2052_F_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,0.1053893,0.16581018,0.080923446,0.051599864,0.116977416,0.16920048,0.026362255,0.021810481,0.027147857,0.025534797,0.02503051,0.028888622,0.020224568,0.025923718,0.025669623,0.021935808,0.024987046,0.022505065,0.020982074,0.02092368,12.680463,0.020338917,0.02893569,0.017519793,0.018528592,0.030099357,0.027063277,0.055381317,0.032497205,0.050852437,0.107597955,0.041771475,0.04161981,0.03507796,0.11010159,14.614794,0.060863715,0.039541338,0.044017468,0.15704022,0.15413082,0.16266929,0.04335485,0.044546593,0.037098628,0.06936967
2052_F_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 002,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,0.01656654,0.022483747,0.028477231,0.018815618,0.022563195,0.045820035,0.011542422,0.010739351,0.013674827,0.011474507,0.01165974,0.018365964,0.011049906,0.012498247,0.012416819,0.010403502,0.01156619,0.0108382525,0.009818078,0.011218401,7.453649,0.012186362,0.014778873,0.012570094,0.013223826,0.013340772,0.022404412,0.021560073,0.02657451,0.04093018,0.08454681,0.021161089,0.023831045,0.0193715,0.119983226,10.960152,0.05726201,0.035496805,0.056256663,0.28249753,0.18582995,0.12376614,0.019430801,0.03285674,0.026089905,0.035791837
2052_F_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 003,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,0.05115362,0.54182124,0.07950342,0.08271138,0.07990271,0.073643014,0.08654949,0.047106475,0.11826162,0.08926217,0.0993243,0.107530884,0.041376937,0.2466258,0.16411152,0.061437458,0.103128664,0.072180435,0.044352666,0.048370674,36.042854,0.033372264,0.105213836,0.051414933,0.072514094,0.05311706,0.06433358,0.23515849,0.07073408,0.11919808,0.14731316,0.19817221,0.11642031,0.117062144,0.17903516,43.622715,0.11306277,0.07411361,0.08294894,0.24036121,0.26507446,0.3898657,0.049480874,0.054343514,0.056673534,0.099571794
2052_F_004,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 004,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,0.038577817,0.08252888,0.064594485,0.039690208,0.047153916,0.090174384,0.049478102,0.042536188,0.07631178,0.06376216,0.069094636,0.06478311,0.032984067,0.05919583,0.071545765,0.05261902,0.051344927,0.036623906,0.039843984,0.036729757,24.88053,0.03602842,0.033263005,0.03959038,0.027690526,0.045896508,0.250034,0.62486625,0.07307292,0.2887994,0.21824998,0.055796932,0.06226775,0.046906896,0.36157438,24.148401,0.06516405,0.057364166,0.08240209,0.10925893,0.42191586,0.1893324,0.048903912,0.051083818,0.043135017,0.10397477
2052_F_005,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 005,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,0.030658958,0.053697843,0.05277382,0.04521261,0.032066703,0.06739176,0.03725628,0.035632394,0.051483136,0.049619056,0.055394996,0.07128929,0.032708526,0.05357477,0.05509967,0.033554547,0.035458494,0.029639738,0.030692587,0.037449796,19.966097,0.023724288,0.0389205,0.037427988,0.02113958,0.03348258,0.047162104,0.17468913,0.054283362,0.14953189,0.16722555,0.059175983,0.06213369,0.05889398,0.22278178,24.271976,0.067627385,0.057485987,0.059511587,0.3233407,0.20812935,0.5651829,0.047089856,0.05559605,0.04875032,0.06919715
2052_F_006,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2052_F 006,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,0.02912717,0.045017052,0.043600824,0.05148715,0.03486532,0.049402215,0.065604836,0.039972417,0.04879589,0.059334878,0.04874339,0.07124816,0.03664727,0.084131524,0.10462336,0.047108654,0.07155221,0.05832389,0.037767153,0.05687901,17.723627,0.06076305,0.07854322,0.043054163,0.047708794,0.06443915,0.051887456,0.10103719,0.063894615,0.07612869,0.22021264,0.056597933,0.05608074,0.048444204,0.10832544,16.617903,0.06691929,0.058601756,0.06100541,0.2853464,0.1777914,0.52198184,0.04418821,0.062257063,0.03733332,0.0737097
