"gene","statistic","p.value","p_adj"
"LRRC45",0.327585980658452,3.95737173292646e-06,0.000189994535948932
"ZNF843",0.327430268515967,4.00184706815227e-06,0.000191354743334545
"UBE2QL1",0.327384779575466,4.01492928875578e-06,0.000191354743334545
"UGT2B11",0.327379530851562,4.01644138933077e-06,0.000191354743334545
"TMEM225",0.327297300843732,4.04020176364516e-06,0.00019199696727185
"PLAUR",0.327248312753962,4.05442033278408e-06,0.000192009987639519
"ARPC5L",0.327225568283711,4.06103796945866e-06,0.000192009987639519
"OR52E8",0.327085602312938,4.10198846191212e-06,0.000193209595103175
"GPR137",0.326947385916799,4.1428120789184e-06,0.000193816121930251
"TEF",0.326919392722644,4.15112704926646e-06,0.000193816121930251
"TRIM26",0.32678642505041,4.19084026771991e-06,0.000195182376159444
"CCDC113",0.326639460781098,4.2351539155135e-06,0.000196236504871063
"KRTAP6-1",0.326588723116692,4.25055583075882e-06,0.000196236504871063
"SLFN13",0.326571227370346,4.25587916937736e-06,0.000196236504871063
"GABRE",0.326555481198634,4.26067559156493e-06,0.000196236504871063
"HTN1",0.326537985452287,4.2660109754579e-06,0.000196236504871063
"SULT1E1",0.325887143688191,4.46906076755143e-06,0.000204569065918604
"ACOT12",0.325619458769087,4.55521066656147e-06,0.000208002724715653
"LAMB1",0.32544450130562,4.61236808098642e-06,0.000209914701089251
"CLDN16",0.325406010663657,4.62503384557235e-06,0.000209914701089251
"TLCD4",0.325388514917311,4.63080193021907e-06,0.000209914701089251
"CCDC169",0.325157571065535,4.70758414709385e-06,0.00021287855092282
"DAPL1",0.325080589781609,4.73344592677666e-06,0.000213531005141258
"GAS2L2",0.324970366579625,4.77071040816393e-06,0.000213903196987634
"SNRPD1",0.324954620407913,4.77605660440368e-06,0.000213903196987634
"HOXA6",0.324744671451753,4.84788536021054e-06,0.000215703370468481
"SPINK8",0.32473592357858,4.85090038534814e-06,0.000215703370468481
"EFHB",0.324625700376596,4.88904266211768e-06,0.000216771651408346
"NDC1",0.324566214839017,4.90974558501448e-06,0.000216771651408346
"GAPT",0.324382509502377,4.97420811493928e-06,0.00021909978951558
"OR2L2",0.324239044382335,5.02510856211585e-06,0.000219115340407708
"MTIF2",0.324225047785257,5.03010086335084e-06,0.000219115340407708
"THEG",0.324218049486719,5.03259878037436e-06,0.000219115340407708
"CCIN",0.324216299912084,5.03322344371957e-06,0.000219115340407708
"GNPAT",0.324055339045695,5.09100862093314e-06,0.000221115527917552
"TBX4",0.323980107336404,5.11823249295509e-06,0.000221782157861785
"KIF3C",0.323834892641726,5.17117242939773e-06,0.000223557445119056
"GRAMD2A",0.323763160081705,5.19751500061996e-06,0.000224160206843697
